customer_unique_id,frequency_orders,monetary_total_spend,avg_order_value,total_items_bought,recency_days,customer_tenure_days,orders_last_30d,spend_last_30d,orders_last_90d,spend_last_90d,num_reviews,avg_review_score,negative_review_ratio,num_payment_types_used,avg_installments,credit_card_ratio,num_unique_categories,favorite_category_ratio,avg_items_per_order,orders_per_tenure_day,spend_per_tenure_day,recent_30d_spend_share,recent_90d_spend_share,recent_30d_order_share,recent_90d_order_share,spend_per_review,categories_per_order,reviews_per_order,payment_types_per_order,installments_per_order,spend_per_item,anomaly_score,is_anomaly,anomaly_severity,top_reason,second_reason,third_reason,reason_summary
46450c74a0d8c5ca9395da1daac6c120,3,9553.02,3184.34,1,61,23,0.0,0.0,3.0,9553.02,3,1.0,1.0,2,4.0,0.3333333333333333,1,1.0,0.3333333333333333,0.1304347826086956,415.34869565217394,0.0,1.0,0.0,1.0,3184.34,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,9553.02,0.1367554051385319,1,High,High recent spending (90 days),Very expensive items,Exceptional total spending,High recent spending (90 days) | Very expensive items | Exceptional total spending
b4e4f24de1e8725b74e4a1f4975116ed,5,274.95,54.99,5,201,35,0.0,0.0,0.0,0.0,7,4.142857142857143,0.0,1,2.857142857142857,1.0,2,0.8,1.0,0.1428571428571428,7.855714285714285,0.0,0.0,0.0,0.0,39.27857142857143,0.4,1.4,0.2,0.5714285714285714,54.99,0.0585836682285462,1,Medium,Very high purchase frequency,Large number of purchased items,Unusually high review activity,Very high purchase frequency | Large number of purchased items | Unusually high review activity
acea13a79aeaf715ba68122e9deb330a,2,349.35,174.675,5,66,68,0.0,0.0,1.0,204.81,5,5.0,0.0,1,5.0,1.0,1,1.0,2.5,0.0294117647058823,5.1375,0.0,0.5862601975096607,0.0,0.5,69.87,0.5,2.5,0.5,2.5,69.87,0.0584823091856187,1,Medium,Large number of purchased items,Very high purchase frequency,Unusually high review activity,Large number of purchased items | Very high purchase frequency | Unusually high review activity
b52b8debdefe66d4c0d7f44d9b4ff088,2,469.12,234.56,3,72,138,0.0,0.0,1.0,120.98,3,2.0,0.6666666666666666,1,1.6666666666666667,1.0,2,0.6666666666666666,1.5,0.0144927536231884,3.3994202898550725,0.0,0.2578871077762619,0.0,0.5,156.3733333333333,1.0,1.5,0.5,0.8333333333333334,156.3733333333333,0.0583934855245664,1,Medium,Very high purchase frequency,Broad category diversity,Heavy ordering in last 90 days,Very high purchase frequency | Broad category diversity | Heavy ordering in last 90 days
9075f7211578ba5165cbd7fb49947eba,1,139.22,139.22,0,56,0,0.0,0.0,1.0,139.22,1,1.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,139.22,0.0,1.0,1.0,1.0,0.0,0.058297353026785,1,Medium,Highly concentrated shopping,Unusual category diversity,Broad category diversity,Highly concentrated shopping | Unusual category diversity | Broad category diversity
e271fa40aa8fea4e0f304b3768b65d6a,2,1225.08,612.54,2,161,9,0.0,0.0,0.0,0.0,3,3.6666666666666665,0.0,2,5.666666666666667,0.6666666666666666,1,1.0,1.0,0.2222222222222222,136.12,0.0,0.0,0.0,0.0,408.36,0.5,1.5,1.0,2.833333333333333,612.54,0.058267474572793,1,Medium,Multiple payment methods,Exceptional total spending,Very high spending rate,Multiple payment methods | Exceptional total spending | Very high spending rate
000fbf0473c10fc1ab6f8d2d286ce20c,1,362.38,362.38,4,84,0,0.0,0.0,1.0,362.38,4,5.0,0.0,1,1.0,0.0,2,0.5,4.0,0.0,0.0,0.0,1.0,0.0,1.0,90.595,2.0,4.0,1.0,1.0,90.595,0.0582570675073819,1,Medium,Large basket size,Unusual category diversity,Large number of purchased items,Large basket size | Unusual category diversity | Large number of purchased items
6d3d5771a12f5e7d00729f940bb28fd2,2,347.78000000000003,173.89,8,449,33,0.0,0.0,0.0,0.0,8,5.0,0.0,1,1.0,0.0,2,0.875,4.0,0.0606060606060606,10.53878787878788,0.0,0.0,0.0,0.0,43.4725,1.0,4.0,0.5,0.5,43.4725,0.0582500512172101,1,Medium,Large number of purchased items,Unusually high review activity,Large basket size,Large number of purchased items | Unusually high review activity | Large basket size
33e79e15e9937ba1bc8f61eedae9e7f0,1,53.48,53.48,0,79,0,0.0,0.0,1.0,53.48,1,1.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,53.48,0.0,1.0,1.0,1.0,0.0,0.057630997699725,1,Medium,Highly concentrated shopping,Unusual category diversity,Broad category diversity,Highly concentrated shopping | Unusual category diversity | Broad category diversity
39f31c1aae7c88de15521a33a3d5e44c,1,137.06,137.06,0,59,0,0.0,0.0,1.0,137.06,1,1.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,137.06,0.0,1.0,1.0,1.0,0.0,0.0573448277621913,1,Medium,Highly concentrated shopping,Unusual category diversity,Broad category diversity,Highly concentrated shopping | Unusual category diversity | Broad category diversity
182053495bc94c2f41090ce8c41be266,3,214.9,71.63333333333334,3,60,129,0.0,0.0,2.0,150.84,3,5.0,0.0,2,1.0,0.6666666666666666,1,1.0,1.0,0.0232558139534883,1.665891472868217,0.0,0.7019078641228478,0.0,0.6666666666666666,71.63333333333334,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,71.63333333333334,0.0573183273613125,1,Medium,Very high purchase frequency,Heavy ordering in last 90 days,Multiple payment methods,Very high purchase frequency | Heavy ordering in last 90 days | Multiple payment methods
41b4af321ed477242aebe74652fd8219,2,254.23,127.115,7,128,28,0.0,0.0,0.0,0.0,7,5.0,0.0,1,7.0,1.0,2,0.5714285714285714,3.5,0.0714285714285714,9.079642857142858,0.0,0.0,0.0,0.0,36.31857142857143,1.0,3.5,0.5,3.5,36.31857142857143,0.0572889541771424,1,Medium,Large number of purchased items,Unusually high review activity,Very high purchase frequency,Large number of purchased items | Unusually high review activity | Very high purchase frequency
ec7f1811826ab04a27a92197bc40c888,4,556.94,139.235,5,303,46,0.0,0.0,0.0,0.0,5,4.8,0.0,1,4.2,1.0,3,0.6,1.25,0.0869565217391304,12.107391304347829,0.0,0.0,0.0,0.0,111.388,0.75,1.25,0.25,1.05,111.388,0.0570407448052183,1,Medium,Very high purchase frequency,Broad category diversity,Large number of purchased items,Very high purchase frequency | Broad category diversity | Large number of purchased items
51d91326ffc0688da14a001de38c264b,3,735.72,245.24,3,417,10,0.0,0.0,0.0,0.0,5,4.0,0.0,1,4.4,1.0,2,0.6,1.0,0.3,73.572,0.0,0.0,0.0,0.0,147.144,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.4666666666666668,245.24,0.0570400599307004,1,Medium,Very high purchase frequency,Very frequent ordering,Unusual payment diversity,Very high purchase frequency | Very frequent ordering | Unusual payment diversity
cce3432f546c60893bd2ad7a2001148a,2,284.54,142.27,1,55,19,0.0,0.0,2.0,284.54,2,5.0,0.0,2,1.5,0.5,1,1.0,0.5,0.1052631578947368,14.97578947368421,0.0,1.0,0.0,1.0,142.27,0.5,1.0,1.0,0.75,284.54,0.0569072220666072,1,Medium,Heavy ordering in last 90 days,Multiple payment methods,Very high purchase frequency,Heavy ordering in last 90 days | Multiple payment methods | Very high purchase frequency
bc3e7032668d3f411c227eec09221362,3,190.08,63.35999999999999,3,66,58,0.0,0.0,1.0,32.23,3,5.0,0.0,1,1.0,0.0,3,0.3333333333333333,1.0,0.0517241379310344,3.2772413793103445,0.0,0.1695601851851851,0.0,0.3333333333333333,63.35999999999999,1.0,1.0,0.3333333333333333,0.3333333333333333,63.35999999999999,0.0568826059414555,1,Medium,Very high purchase frequency,Broad category diversity,Unusual payment diversity,Very high purchase frequency | Broad category diversity | Unusual payment diversity
cfa69922f9968e0e6271647abda09b09,3,158.60000000000002,52.866666666666674,3,76,82,0.0,0.0,1.0,52.92,3,4.666666666666667,0.0,2,1.0,0.0,1,1.0,1.0,0.0365853658536585,1.934146341463415,0.0,0.3336696090794451,0.0,0.3333333333333333,52.866666666666674,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,52.866666666666674,0.0567905207196028,1,Medium,Very high purchase frequency,Multiple payment methods,Heavy ordering in last 90 days,Very high purchase frequency | Multiple payment methods | Heavy ordering in last 90 days
69f7e342c28eb22ef6845facd926e810,2,324.72,162.36,4,115,10,0.0,0.0,0.0,0.0,4,4.25,0.25,2,3.25,0.25,2,0.75,2.0,0.2,32.472,0.0,0.0,0.0,0.0,81.18,1.0,2.0,1.0,1.625,81.18,0.0567804168688352,1,Medium,Multiple payment methods,Very high purchase frequency,Large number of purchased items,Multiple payment methods | Very high purchase frequency | Large number of purchased items
633aa358e90a435dc47a30af5a0a832d,2,804.12,402.06,2,89,104,0.0,0.0,1.0,48.23,2,3.0,0.5,1,3.5,1.0,2,0.5,1.0,0.0192307692307692,7.731923076923077,0.0,0.0599786101576879,0.0,0.5,402.06,1.0,1.0,0.5,1.75,402.06,0.0566862030033455,1,Medium,Very high purchase frequency,Exceptional total spending,Broad category diversity,Very high purchase frequency | Exceptional total spending | Broad category diversity
c143eafe10719dcc7dc0a855b2e3554d,2,1078.16,539.08,6,238,119,0.0,0.0,0.0,0.0,6,3.0,0.3333333333333333,1,1.0,0.0,1,1.0,3.0,0.0168067226890756,9.060168067226892,0.0,0.0,0.0,0.0,179.69333333333336,0.5,3.0,0.5,0.5,179.69333333333336,0.0566781905477996,1,Medium,Large number of purchased items,Exceptional total spending,Very high purchase frequency,Large number of purchased items | Exceptional total spending | Very high purchase frequency
297ec5afd18366f5ba27520cc4954151,3,1451.0,483.6666666666667,4,158,85,0.0,0.0,0.0,0.0,4,5.0,0.0,1,4.25,1.0,2,0.75,1.3333333333333333,0.0352941176470588,17.070588235294117,0.0,0.0,0.0,0.0,362.75,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.4166666666666667,362.75,0.0566678135723583,1,Medium,Very high purchase frequency,Exceptional total spending,Unusual payment diversity,Very high purchase frequency | Exceptional total spending | Unusual payment diversity
6204c4e582a95b6a350adf6988623bfb,3,347.53,115.84333333333332,5,228,166,0.0,0.0,0.0,0.0,5,1.8,0.8,1,7.6,1.0,3,0.4,1.6666666666666667,0.0180722891566265,2.09355421686747,0.0,0.0,0.0,0.0,69.506,1.0,1.6666666666666667,0.3333333333333333,2.533333333333333,69.506,0.0565393251318265,1,Medium,Very high purchase frequency,Broad category diversity,Large number of purchased items,Very high purchase frequency | Broad category diversity | Large number of purchased items
819c65629034acc8a0e1c096c2c6715d,2,395.29,197.645,3,79,58,0.0,0.0,1.0,246.8,3,5.0,0.0,1,7.666666666666667,1.0,2,0.6666666666666666,1.5,0.0344827586206896,6.815344827586207,0.0,0.6243517417592147,0.0,0.5,131.76333333333335,1.0,1.5,0.5,3.8333333333333335,131.76333333333335,0.0563619777271808,1,Medium,Very high purchase frequency,Broad category diversity,Heavy ordering in last 90 days,Very high purchase frequency | Broad category diversity | Heavy ordering in last 90 days
00172711b30d52eea8b313a7f2cced02,2,244.14,122.07,1,66,16,0.0,0.0,2.0,244.14,2,4.0,0.0,2,1.5,0.5,1,1.0,0.5,0.125,15.25875,0.0,1.0,0.0,1.0,122.07,0.5,1.0,1.0,0.75,244.14,0.0563015691106465,1,Medium,Heavy ordering in last 90 days,Multiple payment methods,Very high purchase frequency,Heavy ordering in last 90 days | Multiple payment methods | Very high purchase frequency
b03155da610163a1626f1b99d4787774,2,290.32,145.16,2,84,11,0.0,0.0,1.0,113.76,2,3.0,0.5,1,2.5,1.0,2,0.5,1.0,0.1818181818181818,26.39272727272727,0.0,0.3918434830531827,0.0,0.5,145.16,1.0,1.0,0.5,1.25,145.16,0.0562766483486598,1,Medium,Very high purchase frequency,Broad category diversity,Heavy ordering in last 90 days,Very high purchase frequency | Broad category diversity | Heavy ordering in last 90 days
083b13e0a35dd186fb89c345d9beacac,1,58.28,58.28,0,87,0,0.0,0.0,1.0,58.28,1,1.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,58.28,0.0,1.0,1.0,1.0,0.0,0.0562344277361576,1,Medium,Highly concentrated shopping,Unusual category diversity,Broad category diversity,Highly concentrated shopping | Unusual category diversity | Broad category diversity
b18c8cbd9616a95055ef4146f3f805e1,2,242.19,121.095,9,136,55,0.0,0.0,0.0,0.0,9,3.4444444444444446,0.0,1,1.0,1.0,2,0.8888888888888888,4.5,0.0363636363636363,4.4034545454545455,0.0,0.0,0.0,0.0,26.91,1.0,4.5,0.5,0.5,26.91,0.0562317289804823,1,Medium,Large number of purchased items,Unusually high review activity,Large basket size,Large number of purchased items | Unusually high review activity | Large basket size
d75acd4c5b7b4dfd32b9d9172b195419,3,310.31,103.43666666666668,5,135,69,0.0,0.0,0.0,0.0,5,4.8,0.0,1,9.0,1.0,4,0.4,1.6666666666666667,0.0434782608695652,4.497246376811594,0.0,0.0,0.0,0.0,62.062,1.3333333333333333,1.6666666666666667,0.3333333333333333,3.0,62.062,0.0562001318557848,1,Medium,Broad category diversity,Very high purchase frequency,Large number of purchased items,Broad category diversity | Very high purchase frequency | Large number of purchased items
e50756a1f601b707158af7993609f51e,1,70.59,70.59,0,86,0,0.0,0.0,1.0,70.59,1,1.0,1.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,70.59,0.0,1.0,1.0,1.0,0.0,0.0558897122388437,1,Medium,Highly concentrated shopping,Unusual category diversity,Broad category diversity,Highly concentrated shopping | Unusual category diversity | Broad category diversity
c7c19110042036e6266adc998cbf1289,3,515.55,171.85,4,75,281,0.0,0.0,1.0,143.04,4,4.75,0.0,1,6.0,1.0,2,0.75,1.3333333333333333,0.0106761565836298,1.834697508896797,0.0,0.2774512656386383,0.0,0.3333333333333333,128.8875,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,128.8875,0.0558211689074648,1,Medium,Very high purchase frequency,Unusual customer tenure,Unusual payment diversity,Very high purchase frequency | Unusual customer tenure | Unusual payment diversity
6d443b75cff956bb73dce7385033e266,2,125.28,62.64,2,408,4,0.0,0.0,0.0,0.0,18,4.333333333333333,0.0,2,1.0,0.1666666666666666,1,1.0,1.0,0.5,31.32,0.0,0.0,0.0,0.0,6.96,0.5,9.0,1.0,0.5,62.64,0.05581527371346,1,Medium,Unusually high review activity,Very frequent ordering,Multiple payment methods,Unusually high review activity | Very frequent ordering | Multiple payment methods
6f35424ab0a4f25807ac4e03b155832e,1,129.8,129.8,2,84,0,0.0,0.0,1.0,129.8,14,1.0,1.0,2,1.0,0.1428571428571428,1,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,9.271428571428572,1.0,14.0,2.0,1.0,64.9,0.0558095856625605,1,Medium,Unusually high review activity,Unusual review activity,Multiple payment methods,Unusually high review activity | Unusual review activity | Multiple payment methods
a176378c7ad0b4cb3561692f234cecca,1,31.12,31.12,0,636,0,0.0,0.0,0.0,0.0,2,1.0,1.0,2,1.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,0.0,2.0,2.0,1.0,0.0,0.0558090258274179,1,Medium,Multiple payment methods,Unusual payment diversity,Highly concentrated shopping,Multiple payment methods | Unusual payment diversity | Highly concentrated shopping
b6e3114351fe7b547195b542cb8fb006,1,24.51,24.51,0,542,0,0.0,0.0,0.0,0.0,2,1.0,1.0,2,1.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.255,0.0,2.0,2.0,1.0,0.0,0.0556946434672022,1,Medium,Multiple payment methods,Unusual payment diversity,Highly concentrated shopping,Multiple payment methods | Unusual payment diversity | Highly concentrated shopping
a35e6ad969a4298593c504f69c03efb4,2,82.1,41.05,3,78,58,0.0,0.0,1.0,54.74,3,4.333333333333333,0.0,2,1.0,0.3333333333333333,1,1.0,1.5,0.0344827586206896,1.4155172413793102,0.0,0.6667478684531061,0.0,0.5,27.366666666666664,0.5,1.5,1.0,0.5,27.366666666666664,0.0556820265277719,1,Medium,Multiple payment methods,Very high purchase frequency,Heavy ordering in last 90 days,Multiple payment methods | Very high purchase frequency | Heavy ordering in last 90 days
15a52a044cbf18c87283f8c460ad5ccf,2,68.11,34.055,2,66,2,0.0,0.0,2.0,68.11,2,5.0,0.0,1,3.0,1.0,2,0.5,1.0,1.0,34.055,0.0,1.0,0.0,1.0,34.055,1.0,1.0,0.5,1.5,34.055,0.0556807823254638,1,Medium,Very frequent ordering,Heavy ordering in last 90 days,Very high purchase frequency,Very frequent ordering | Heavy ordering in last 90 days | Very high purchase frequency
8f567321ba12101dedc07c70b7021069,2,296.4,148.2,4,57,402,0.0,0.0,1.0,79.51,4,1.5,0.75,1,4.0,1.0,1,1.0,2.0,0.0049751243781094,0.7373134328358208,0.0,0.2682523616734143,0.0,0.5,74.1,0.5,2.0,0.5,2.0,74.1,0.0556260318413549,1,Medium,Unusual customer tenure,Very high purchase frequency,Large number of purchased items,Unusual customer tenure | Very high purchase frequency | Large number of purchased items
2587f2fbf466ff9e409952f2feba0005,2,142.64999999999998,71.32499999999999,2,58,11,0.0,0.0,2.0,142.64999999999998,2,5.0,0.0,1,1.0,0.0,2,0.5,1.0,0.1818181818181818,12.968181818181815,0.0,1.0,0.0,1.0,71.32499999999999,1.0,1.0,0.5,0.5,71.32499999999999,0.0556125889598699,1,Medium,Heavy ordering in last 90 days,Very high purchase frequency,Broad category diversity,Heavy ordering in last 90 days | Very high purchase frequency | Broad category diversity
d8dc373219d0f95053c8d65df85a7f1c,2,319.89,159.945,4,71,56,0.0,0.0,1.0,77.41,4,5.0,0.0,1,8.25,1.0,2,0.75,2.0,0.0357142857142857,5.712321428571428,0.0,0.2419894338678921,0.0,0.5,79.9725,1.0,2.0,0.5,4.125,79.9725,0.0555730753705713,1,Medium,Very high purchase frequency,Large number of purchased items,Broad category diversity,Very high purchase frequency | Large number of purchased items | Broad category diversity
3b97119ab53db4ae0144dff13c2ee26b,2,1170.78,585.39,2,134,38,0.0,0.0,0.0,0.0,2,4.5,0.0,1,8.0,1.0,0,0.0,1.0,0.0526315789473684,30.81,0.0,0.0,0.0,0.0,585.39,0.0,1.0,0.5,4.0,585.39,0.0555720714823022,1,Medium,Exceptional total spending,Highly concentrated shopping,Very high purchase frequency,Exceptional total spending | Highly concentrated shopping | Very high purchase frequency
494e887fef923d79982b3c0e1ab49cdd,2,423.44000000000005,211.72000000000003,2,81,156,0.0,0.0,1.0,68.97,3,3.6666666666666665,0.0,2,5.333333333333333,0.6666666666666666,2,0.6666666666666666,1.0,0.0128205128205128,2.7143589743589747,0.0,0.1628802191573776,0.0,0.5,141.14666666666668,1.0,1.5,1.0,2.6666666666666665,211.72000000000003,0.0555248608148306,1,Medium,Multiple payment methods,Very high purchase frequency,Broad category diversity,Multiple payment methods | Very high purchase frequency | Broad category diversity
5ad84888519e10ff52d8af00641d41bc,2,507.94,253.97,2,76,62,0.0,0.0,1.0,288.68,2,5.0,0.0,2,2.5,0.5,1,1.0,1.0,0.032258064516129,8.192580645161291,0.0,0.5683348426979564,0.0,0.5,253.97,0.5,1.0,1.0,1.25,253.97,0.0553790620308279,1,Medium,Multiple payment methods,Very high purchase frequency,Heavy ordering in last 90 days,Multiple payment methods | Very high purchase frequency | Heavy ordering in last 90 days
cecc19ff12c206e6368dd1e9c22a848d,3,819.52,273.17333333333335,3,212,382,0.0,0.0,0.0,0.0,3,5.0,0.0,2,3.0,0.6666666666666666,3,0.3333333333333333,1.0,0.0078534031413612,2.1453403141361256,0.0,0.0,0.0,0.0,273.17333333333335,1.0,1.0,0.6666666666666666,1.0,273.17333333333335,0.055350294778153,1,Medium,Very high purchase frequency,Broad category diversity,Multiple payment methods,Very high purchase frequency | Broad category diversity | Multiple payment methods
cef42836ff25476d55c9a3e58f8da99d,2,171.15,85.575,2,78,4,0.0,0.0,2.0,171.15,2,5.0,0.0,1,6.5,1.0,2,0.5,1.0,0.5,42.7875,0.0,1.0,0.0,1.0,85.575,1.0,1.0,0.5,3.25,85.575,0.0553103676524737,1,Medium,Very frequent ordering,Heavy ordering in last 90 days,Very high purchase frequency,Very frequent ordering | Heavy ordering in last 90 days | Very high purchase frequency
a5afb1cd8d3b8126d2d39a7a29880c09,2,1215.15,607.575,2,113,27,0.0,0.0,0.0,0.0,2,5.0,0.0,2,1.0,0.0,1,1.0,1.0,0.074074074074074,45.00555555555556,0.0,0.0,0.0,0.0,607.575,0.5,1.0,1.0,0.5,607.575,0.0552997675869547,1,Medium,Multiple payment methods,Exceptional total spending,Very high purchase frequency,Multiple payment methods | Exceptional total spending | Very high purchase frequency
c28b1528e093df4b2a5d47f6f2b0d5fb,2,185.07,92.535,2,60,20,0.0,0.0,2.0,185.07,2,4.0,0.0,1,7.0,1.0,2,0.5,1.0,0.1,9.2535,0.0,1.0,0.0,1.0,92.535,1.0,1.0,0.5,3.5,92.535,0.055272973860686,1,Medium,Heavy ordering in last 90 days,Very high purchase frequency,Broad category diversity,Heavy ordering in last 90 days | Very high purchase frequency | Broad category diversity
b5f8527886396beec206595ae092f6c1,1,38.36,38.36,2,151,0,0.0,0.0,0.0,0.0,4,1.0,1.0,2,2.0,0.5,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,0.0,4.0,2.0,2.0,19.18,0.0552565895302098,1,Medium,Multiple payment methods,Unusual payment diversity,Highly concentrated shopping,Multiple payment methods | Unusual payment diversity | Highly concentrated shopping
d8f3c4f441a9b59a29f977df16724f38,2,158.51,79.255,4,54,582,0.0,0.0,1.0,50.93,4,4.25,0.0,2,1.0,0.0,2,0.75,2.0,0.0034364261168384,0.2723539518900343,0.0,0.3213046495489243,0.0,0.5,39.6275,1.0,2.0,1.0,0.5,39.6275,0.0552018580510929,1,Medium,Unusual customer tenure,Multiple payment methods,Very high purchase frequency,Unusual customer tenure | Multiple payment methods | Very high purchase frequency
cf56ccfd32ac8a510501a6fa69972c74,2,179.36,89.68,2,61,16,0.0,0.0,2.0,179.36,2,5.0,0.0,1,1.0,0.0,2,0.5,1.0,0.125,11.21,0.0,1.0,0.0,1.0,89.68,1.0,1.0,0.5,0.5,89.68,0.055187140396175,1,Medium,Heavy ordering in last 90 days,Very high purchase frequency,Broad category diversity,Heavy ordering in last 90 days | Very high purchase frequency | Broad category diversity
5fe117882be55ee9ad0d6c6c56d11019,2,402.76,201.38,2,66,47,0.0,0.0,1.0,337.33,2,3.0,0.5,1,1.5,1.0,2,0.5,1.0,0.0425531914893617,8.56936170212766,0.0,0.8375459330618731,0.0,0.5,201.38,1.0,1.0,0.5,0.75,201.38,0.055029166234453,1,Medium,Very high purchase frequency,High recent spending (90 days),Broad category diversity,Very high purchase frequency | High recent spending (90 days) | Broad category diversity
d3359a56d96666ac0c21bb01e7a61c95,4,428.38,107.095,7,210,208,0.0,0.0,0.0,0.0,8,4.5,0.0,1,7.625,1.0,3,0.5,1.75,0.0192307692307692,2.0595192307692307,0.0,0.0,0.0,0.0,53.5475,0.75,2.0,0.25,1.90625,61.19714285714286,0.0549901992742066,1,Medium,Very high purchase frequency,Large number of purchased items,Broad category diversity,Very high purchase frequency | Large number of purchased items | Broad category diversity
f257deaa49d5e0a8c5fde46dfc350e52,2,315.68,157.84,2,77,29,0.0,0.0,1.0,134.02,3,3.0,0.0,3,2.0,0.3333333333333333,1,1.0,1.0,0.0689655172413793,10.885517241379311,0.0,0.4245438418651799,0.0,0.5,105.22666666666667,0.5,1.5,1.5,1.0,157.84,0.0548997831929738,1,Medium,Multiple payment methods,Very high purchase frequency,Heavy ordering in last 90 days,Multiple payment methods | Very high purchase frequency | Heavy ordering in last 90 days
93603747aa73507db172820142fb3b81,2,178.79,89.395,7,223,94,0.0,0.0,0.0,0.0,7,2.4285714285714284,0.8571428571428571,1,9.0,1.0,2,0.8571428571428571,3.5,0.0212765957446808,1.9020212765957445,0.0,0.0,0.0,0.0,25.54142857142857,1.0,3.5,0.5,4.5,25.54142857142857,0.0548038623880979,1,Medium,Large number of purchased items,Unusually high review activity,Very high purchase frequency,Large number of purchased items | Unusually high review activity | Very high purchase frequency
f522be0944683283c4d275471fdc497c,1,372.01,372.01,2,73,0,0.0,0.0,1.0,372.01,2,1.0,1.0,1,8.0,1.0,2,0.5,2.0,0.0,0.0,0.0,1.0,0.0,1.0,186.005,2.0,2.0,1.0,8.0,186.005,0.054803691452653,1,Medium,Unusual category diversity,High recent spending (90 days),Broad category diversity,Unusual category diversity | High recent spending (90 days) | Broad category diversity
73a218a376e1c8e6a31799484fe514b8,2,579.6,289.8,7,182,17,0.0,0.0,0.0,0.0,7,1.5714285714285714,0.8571428571428571,1,8.714285714285714,1.0,1,1.0,3.5,0.1176470588235294,34.09411764705882,0.0,0.0,0.0,0.0,82.8,0.5,3.5,0.5,4.357142857142857,82.8,0.0547194335145582,1,Medium,Large number of purchased items,Unusually high review activity,Very high purchase frequency,Large number of purchased items | Unusually high review activity | Very high purchase frequency
cb4f48aa5b4657435b012a65f2a122eb,2,963.25,481.625,2,243,180,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.5,1.0,2,0.5,1.0,0.0111111111111111,5.351388888888889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.25,481.625,0.0546892247861157,1,Medium,Very high purchase frequency,Exceptional total spending,Broad category diversity,Very high purchase frequency | Exceptional total spending | Broad category diversity
fc719c11b4dce594f47e1f9aa739a3a2,3,273.1,91.03333333333336,5,295,40,0.0,0.0,0.0,0.0,5,5.0,0.0,1,8.6,1.0,2,0.6,1.6666666666666667,0.075,6.827500000000001,0.0,0.0,0.0,0.0,54.620000000000005,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.8666666666666667,54.620000000000005,0.0546597962576954,1,Medium,Very high purchase frequency,Large number of purchased items,Unusual payment diversity,Very high purchase frequency | Large number of purchased items | Unusual payment diversity
d16f2966cda34d01f661bfc50635edb2,2,758.59,379.295,5,110,184,0.0,0.0,0.0,0.0,5,4.6,0.0,1,7.6,1.0,3,0.4,2.5,0.0108695652173913,4.122771739130435,0.0,0.0,0.0,0.0,151.71800000000002,1.5,2.5,0.5,3.8,151.71800000000002,0.0545929819158377,1,Medium,Broad category diversity,Large number of purchased items,Very high purchase frequency,Broad category diversity | Large number of purchased items | Very high purchase frequency
eb4520b16c32518b6615f2d50f1be1bb,2,418.68,209.34,4,84,435,0.0,0.0,1.0,184.1,4,4.0,0.0,1,9.0,1.0,2,0.75,2.0,0.0045977011494252,0.9624827586206895,0.0,0.43971529569122,0.0,0.5,104.67,1.0,2.0,0.5,4.5,104.67,0.0545646566581029,1,Medium,Unusual customer tenure,Very high purchase frequency,Large number of purchased items,Unusual customer tenure | Very high purchase frequency | Large number of purchased items
c5cc0bee4b73138ed973a1720df085aa,2,36.28,18.14,2,61,91,0.0,0.0,1.0,11.46,6,5.0,0.0,1,1.0,0.0,2,0.6666666666666666,1.0,0.0219780219780219,0.3986813186813187,0.0,0.3158765159867696,0.0,0.5,6.046666666666667,1.0,3.0,0.5,0.5,18.14,0.0545630660126086,1,Medium,Very high purchase frequency,Unusually high review activity,Broad category diversity,Very high purchase frequency | Unusually high review activity | Broad category diversity
41b3ab6b1f95cbd2afb361e852a56917,2,131.12,65.56,4,400,6,0.0,0.0,0.0,0.0,4,1.5,0.75,2,2.5,0.75,1,1.0,2.0,0.3333333333333333,21.85333333333333,0.0,0.0,0.0,0.0,32.78,0.5,2.0,1.0,1.25,32.78,0.0545329130112803,1,Medium,Multiple payment methods,Very frequent ordering,Very high purchase frequency,Multiple payment methods | Very frequent ordering | Very high purchase frequency
