customer_unique_id,frequency_orders,monetary_total_spend,avg_order_value,total_items_bought,recency_days,customer_tenure_days,orders_last_30d,spend_last_30d,orders_last_90d,spend_last_90d,num_reviews,avg_review_score,negative_review_ratio,num_payment_types_used,avg_installments,credit_card_ratio,num_unique_categories,favorite_category_ratio,avg_items_per_order,orders_per_tenure_day,spend_per_tenure_day,recent_30d_spend_share,recent_90d_spend_share,recent_30d_order_share,recent_90d_order_share,spend_per_review,categories_per_order,reviews_per_order,payment_types_per_order,installments_per_order,spend_per_item,anomaly_score,is_anomaly,anomaly_severity,top_reason,second_reason,third_reason,reason_summary
9a736b248f67d166d2fbb006bcb877c3,2,24.73,12.364999999999998,4,435,12,0.0,0.0,0.0,0.0,75,5.0,0.0,1,1.0,0.0,3,0.56,2.0,0.1666666666666666,2.060833333333333,0.0,0.0,0.0,0.0,0.3297333333333332,1.5,37.5,0.5,0.5,6.182499999999999,334.71708544063665,1,High,Unusually high review activity,Unusual review activity,Broad category diversity,Unusually high review activity | Unusual review activity | Broad category diversity
0aadc1d26d1c8b88a52c39a533ccea93,2,1168.6999999999998,584.3499999999999,6,324,230,0.0,0.0,0.0,0.0,10,1.0,1.0,2,6.4,0.6,1,1.0,3.0,0.008695652173913,5.081304347826086,0.0,0.0,0.0,0.0,116.86999999999998,0.5,5.0,1.0,3.2,194.7833333333333,221.56083709611823,1,Medium,Unusually high review activity,Large number of purchased items,Multiple payment methods,Unusually high review activity | Large number of purchased items | Multiple payment methods
1dcb4c54d17855c39899eb445551501c,2,166.01999999999998,83.00999999999999,2,133,251,0.0,0.0,0.0,0.0,2,5.0,0.0,1,5.0,1.0,2,0.5,1.0,0.0079681274900398,0.6614342629482071,0.0,0.0,0.0,0.0,83.00999999999999,1.0,1.0,0.5,2.5,83.00999999999999,221.41126238032416,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
e43e7031cd89dd0ac61dd44b840c311f,2,248.18,124.09,2,70,244,0.0,0.0,1.0,219.43,2,3.0,0.5,2,1.0,0.0,2,0.5,1.0,0.0081967213114754,1.0171311475409837,0.0,0.8841566604883553,0.0,0.5,124.09,1.0,1.0,1.0,0.5,124.09,221.19265420783785,1,Medium,Multiple payment methods,Very high purchase frequency,Unusual customer tenure,Multiple payment methods | Very high purchase frequency | Unusual customer tenure
9e4accf95024aa6565ca1efcadb96752,2,141.56,70.78,2,159,250,0.0,0.0,0.0,0.0,2,4.5,0.0,2,1.0,0.5,2,0.5,1.0,0.008,0.56624,0.0,0.0,0.0,0.0,70.78,1.0,1.0,1.0,0.5,70.78,220.9702615992541,1,Medium,Multiple payment methods,Very high purchase frequency,Unusual customer tenure,Multiple payment methods | Very high purchase frequency | Unusual customer tenure
b4d20b907a61795e8c8f3a7966c6cfb9,2,249.6,124.8,5,126,248,0.0,0.0,0.0,0.0,5,5.0,0.0,1,1.0,1.0,2,0.8,2.5,0.0080645161290322,1.006451612903226,0.0,0.0,0.0,0.0,49.92,1.0,2.5,0.5,0.5,49.92,220.83977377398537,1,Medium,Large number of purchased items,Very high purchase frequency,Unusual customer tenure,Large number of purchased items | Very high purchase frequency | Unusual customer tenure
13bf0b4120921402dff563cda4383ff6,2,196.5,98.25,2,86,245,0.0,0.0,1.0,87.18,2,5.0,0.0,2,1.0,0.0,1,1.0,1.0,0.0081632653061224,0.8020408163265306,0.0,0.4436641221374046,0.0,0.5,98.25,0.5,1.0,1.0,0.5,98.25,220.39405352584544,1,Medium,Multiple payment methods,Very high purchase frequency,Unusual customer tenure,Multiple payment methods | Very high purchase frequency | Unusual customer tenure
575e8735ac3203bfb92c7d52919faf70,2,136.37,68.185,2,79,246,0.0,0.0,1.0,56.6,2,3.5,0.0,1,1.5,1.0,1,1.0,1.0,0.008130081300813,0.5543495934959349,0.0,0.4150472977927696,0.0,0.5,68.185,0.5,1.0,0.5,0.75,68.185,220.24390550791787,1,Medium,Very high purchase frequency,Unusual customer tenure,Heavy ordering in last 90 days,Very high purchase frequency | Unusual customer tenure | Heavy ordering in last 90 days
ed7ecb1bd52fef9f35d06b0f09c79539,2,103.62,51.81,2,313,247,0.0,0.0,0.0,0.0,2,2.5,0.5,1,2.0,1.0,2,0.5,1.0,0.0080971659919028,0.4195141700404858,0.0,0.0,0.0,0.0,51.81,1.0,1.0,0.5,1.0,51.81,219.60102157337943,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
c402f431464c72e27330a67f7b94d4fb,1,2202.4,2202.4,20,238,0,0.0,0.0,0.0,0.0,20,1.0,1.0,1,1.0,0.0,1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,110.12,1.0,20.0,1.0,1.0,110.12,219.5318641454992,1,Medium,Large basket size,Large number of purchased items,Unusually high review activity,Large basket size | Large number of purchased items | Unusually high review activity
accd68fd87adda3d6360d77daafd964d,2,345.81,172.905,2,74,243,0.0,0.0,1.0,155.44,2,3.0,0.5,1,2.0,1.0,2,0.5,1.0,0.0082304526748971,1.4230864197530864,0.0,0.4494953876406118,0.0,0.5,172.905,1.0,1.0,0.5,1.0,172.905,219.33973330462004,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
8dcf2096a68ce8212a3f534ab31ee23e,2,261.72,130.86,2,301,247,0.0,0.0,0.0,0.0,2,5.0,0.0,1,7.0,1.0,2,0.5,1.0,0.0080971659919028,1.059595141700405,0.0,0.0,0.0,0.0,130.86,1.0,1.0,0.5,3.5,130.86,218.92145865953032,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
340d924858c395848c127b3e772b6bfd,2,257.24,128.62,3,231,244,0.0,0.0,0.0,0.0,6,5.0,0.0,2,4.0,0.5,2,0.6666666666666666,1.5,0.0081967213114754,1.0542622950819671,0.0,0.0,0.0,0.0,42.873333333333335,1.0,3.0,1.0,2.0,85.74666666666667,218.82502232934564,1,Medium,Multiple payment methods,Very high purchase frequency,Unusually high review activity,Multiple payment methods | Very high purchase frequency | Unusually high review activity
176df29483e4fb6ce1d6dd1c824ad72d,2,153.7,76.85,2,158,246,0.0,0.0,0.0,0.0,2,3.0,0.5,2,1.0,0.5,2,0.5,1.0,0.008130081300813,0.6247967479674796,0.0,0.0,0.0,0.0,76.85,1.0,1.0,1.0,0.5,76.85,218.49640421095893,1,Medium,Multiple payment methods,Very high purchase frequency,Unusual customer tenure,Multiple payment methods | Very high purchase frequency | Unusual customer tenure
fe81bb32c243a86b2f86fbf053fe6140,5,1590.76,318.152,5,119,242,0.0,0.0,0.0,0.0,5,4.2,0.2,2,2.4,0.8,2,0.6,1.0,0.0206611570247933,6.573388429752066,0.0,0.0,0.0,0.0,318.152,0.4,1.0,0.4,0.48,318.152,218.3250568171684,1,Medium,Very high purchase frequency,Exceptional total spending,Multiple payment methods,Very high purchase frequency | Exceptional total spending | Multiple payment methods
baa8144c90cc484cda27858b86a32f99,2,137.53,68.765,3,115,246,0.0,0.0,0.0,0.0,3,5.0,0.0,1,3.0,1.0,2,0.6666666666666666,1.5,0.008130081300813,0.5590650406504065,0.0,0.0,0.0,0.0,45.84333333333333,1.0,1.5,0.5,1.5,45.84333333333333,218.06253365878857,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
345817899c325d8b41c9e88011a8ab43,2,125.66,62.83,2,217,246,0.0,0.0,0.0,0.0,2,4.0,0.0,1,2.5,1.0,2,0.5,1.0,0.008130081300813,0.5108130081300812,0.0,0.0,0.0,0.0,62.83,1.0,1.0,0.5,1.25,62.83,218.02336802002628,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
e8a63b5829f45bc153ed838ba9de6c0b,2,134.74,67.37,2,156,245,0.0,0.0,0.0,0.0,2,4.5,0.0,1,1.0,0.0,2,0.5,1.0,0.0081632653061224,0.5499591836734694,0.0,0.0,0.0,0.0,67.37,1.0,1.0,0.5,0.5,67.37,217.73700033975504,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
394ac4de8f3acb14253c177f0e15bc58,5,745.41,149.082,6,63,235,0.0,0.0,1.0,276.74,6,5.0,0.0,1,1.0,1.0,2,0.8,1.2,0.0212765957446808,3.1719574468085106,0.0,0.3712587703411545,0.0,0.2,124.235,0.4,1.2,0.2,0.2,124.235,217.26173413578292,1,Medium,Very high purchase frequency,Large number of purchased items,Unusual payment diversity,Very high purchase frequency | Large number of purchased items | Unusual payment diversity
de8ce480b6119f2835ce8ad07c326793,2,266.82,133.41,3,197,245,0.0,0.0,0.0,0.0,3,5.0,0.0,1,1.6666666666666667,1.0,2,0.6666666666666666,1.5,0.0081632653061224,1.089061224489796,0.0,0.0,0.0,0.0,88.94,1.0,1.5,0.5,0.8333333333333334,88.94,217.03537952843104,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
99b8ee09d642ffedf091951a7235faa0,2,46.88,23.44,2,245,240,0.0,0.0,0.0,0.0,4,5.0,0.0,1,1.0,0.0,2,0.5,1.0,0.0083333333333333,0.1953333333333333,0.0,0.0,0.0,0.0,11.72,1.0,2.0,0.5,0.5,23.44,216.07561711910648,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
d8a89dc47bde7dc0b83a3434cc017ee1,2,504.5,252.25,2,345,241,0.0,0.0,0.0,0.0,2,5.0,0.0,1,10.0,1.0,1,1.0,1.0,0.0082987551867219,2.0933609958506225,0.0,0.0,0.0,0.0,252.25,0.5,1.0,0.5,5.0,252.25,215.849935701836,1,Medium,Very high purchase frequency,Unusual customer tenure,Unusual payment diversity,Very high purchase frequency | Unusual customer tenure | Unusual payment diversity
71e1f051740a6d2fcdc204e989035526,2,196.02,98.01,2,272,242,0.0,0.0,0.0,0.0,3,4.666666666666667,0.0,2,1.0,0.3333333333333333,1,1.0,1.0,0.0082644628099173,0.8099999999999999,0.0,0.0,0.0,0.0,65.33999999999999,0.5,1.5,1.0,0.5,98.01,215.2648836232193,1,Medium,Multiple payment methods,Very high purchase frequency,Unusual customer tenure,Multiple payment methods | Very high purchase frequency | Unusual customer tenure
27259fad9054fce994a70f1d117bc402,2,334.74,167.37,2,327,241,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,0.0,1,1.0,1.0,0.0082987551867219,1.38896265560166,0.0,0.0,0.0,0.0,167.37,0.5,1.0,0.5,0.5,167.37,214.9056865593901,1,Medium,Very high purchase frequency,Unusual customer tenure,Unusual payment diversity,Very high purchase frequency | Unusual customer tenure | Unusual payment diversity
51d8d985d769925b981b4a34ddf6dfc6,2,381.33,190.665,2,168,241,0.0,0.0,0.0,0.0,2,5.0,0.0,1,6.5,1.0,2,0.5,1.0,0.0082987551867219,1.5822821576763484,0.0,0.0,0.0,0.0,190.665,1.0,1.0,0.5,3.25,190.665,214.4728286884792,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
c0fcb07a9959ae14f01bad208e445cc4,2,372.52,186.26,2,367,241,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,1.0,2,0.5,1.0,0.0082987551867219,1.545726141078838,0.0,0.0,0.0,0.0,186.26,1.0,1.0,0.5,0.5,186.26,214.4272851121831,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
ab58f2fb5f71caac6366303095c0cd41,2,266.76,133.38,2,166,240,0.0,0.0,0.0,0.0,2,5.0,0.0,1,3.5,1.0,2,0.5,1.0,0.0083333333333333,1.1115,0.0,0.0,0.0,0.0,133.38,1.0,1.0,0.5,1.75,133.38,213.2671198817208,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
f25c82f041560f45f4a408157ff3a5de,2,495.25,247.625,3,85,233,0.0,0.0,1.0,284.96,3,3.6666666666666665,0.0,1,1.0,0.0,1,1.0,1.5,0.0085836909871244,2.125536480686695,0.0,0.5753861686017163,0.0,0.5,165.08333333333334,0.5,1.5,0.5,0.5,165.08333333333334,213.10283754868385,1,Medium,Very high purchase frequency,Unusual customer tenure,Heavy ordering in last 90 days,Very high purchase frequency | Unusual customer tenure | Heavy ordering in last 90 days
90807fdb59eec2152bc977feeb6e47e7,1,15.67,15.67,1,327,0,0.0,0.0,0.0,0.0,24,1.0,1.0,1,1.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529166666666667,1.0,24.0,1.0,1.0,15.67,212.73962118672276,1,Medium,Unusually high review activity,Unusual review activity,High negative review ratio,Unusually high review activity | Unusual review activity | High negative review ratio
562b3bca5a8903b7451462b6e7aa6082,2,99.34,49.67,2,67,235,0.0,0.0,1.0,54.33,2,4.0,0.0,1,1.5,1.0,2,0.5,1.0,0.0085106382978723,0.4227234042553192,0.0,0.5469096033823233,0.0,0.5,49.67,1.0,1.0,0.5,0.75,49.67,211.86052917176093,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
53beace9d0aa08b64d759d5f5a66550c,2,290.54,145.26999999999998,2,317,238,0.0,0.0,0.0,0.0,2,5.0,0.0,1,2.0,1.0,2,0.5,1.0,0.0084033613445378,1.2207563025210082,0.0,0.0,0.0,0.0,145.26999999999998,1.0,1.0,0.5,1.0,145.26999999999998,211.7953447899561,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
ea94f7a5177a14fde12ff625b03dcd7a,2,152.14,76.07,2,174,238,0.0,0.0,0.0,0.0,2,4.0,0.0,1,3.5,1.0,2,0.5,1.0,0.0084033613445378,0.6392436974789916,0.0,0.0,0.0,0.0,76.07,1.0,1.0,0.5,1.75,76.07,211.74838540945728,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
08c07c761592a71b85136aa4fe76a6f4,3,405.03,135.01,3,195,238,0.0,0.0,0.0,0.0,3,5.0,0.0,1,2.333333333333333,1.0,2,0.6666666666666666,1.0,0.0126050420168067,1.7018067226890756,0.0,0.0,0.0,0.0,135.01,0.6666666666666666,1.0,0.3333333333333333,0.7777777777777778,135.01,211.72729420508912,1,Medium,Very high purchase frequency,Unusual payment diversity,Unusual customer tenure,Very high purchase frequency | Unusual payment diversity | Unusual customer tenure
9b22d6fe1f74d6e1aefec789415ec847,2,112.31,56.155,3,214,237,0.0,0.0,0.0,0.0,3,5.0,0.0,1,4.333333333333333,1.0,2,0.6666666666666666,1.5,0.0084388185654008,0.4738818565400844,0.0,0.0,0.0,0.0,37.43666666666667,1.0,1.5,0.5,2.1666666666666665,37.43666666666667,211.3715470888785,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
5192c897072033288df55bd01b0e5737,2,469.39,234.695,1,88,230,0.0,0.0,1.0,238.78,1,5.0,0.0,1,6.0,1.0,1,1.0,0.5,0.008695652173913,2.0408260869565216,0.0,0.5087027844649439,0.0,0.5,469.39,0.5,0.5,0.5,3.0,469.39,211.3215272809184,1,Medium,Very high purchase frequency,Unusual customer tenure,Heavy ordering in last 90 days,Very high purchase frequency | Unusual customer tenure | Heavy ordering in last 90 days
b4418ae2225a81808d6c5a61f3a719ff,2,187.71,93.855,2,102,237,0.0,0.0,0.0,0.0,2,5.0,0.0,2,1.0,0.5,2,0.5,1.0,0.0084388185654008,0.7920253164556961,0.0,0.0,0.0,0.0,93.855,1.0,1.0,1.0,0.5,93.855,211.2246891250081,1,Medium,Multiple payment methods,Very high purchase frequency,Unusual customer tenure,Multiple payment methods | Very high purchase frequency | Unusual customer tenure
aab0cf2b7b1d9c3fd242397d73ed044b,2,126.37,63.185,2,258,237,0.0,0.0,0.0,0.0,2,4.5,0.0,1,2.0,1.0,2,0.5,1.0,0.0084388185654008,0.5332067510548524,0.0,0.0,0.0,0.0,63.185,1.0,1.0,0.5,1.0,63.185,211.10346162989032,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
7c438259d88d8eefb977be5432d761c1,2,342.32,171.16,2,109,237,0.0,0.0,0.0,0.0,2,4.5,0.0,1,4.5,1.0,2,0.5,1.0,0.0084388185654008,1.4443881856540084,0.0,0.0,0.0,0.0,171.16,1.0,1.0,0.5,2.25,171.16,210.96039806757983,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
6856178ce177496369e3a83fd143e621,2,134.66,67.33,2,326,236,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,1.0,2,0.5,1.0,0.0084745762711864,0.5705932203389831,0.0,0.0,0.0,0.0,67.33,1.0,1.0,0.5,0.5,67.33,210.4482739130319,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
2f118e666b41b76a61d8cdbbc19f7735,2,364.63,182.315,2,110,236,0.0,0.0,0.0,0.0,2,4.5,0.0,1,2.5,1.0,1,1.0,1.0,0.0084745762711864,1.5450423728813558,0.0,0.0,0.0,0.0,182.315,0.5,1.0,0.5,1.25,182.315,210.33775073075287,1,Medium,Very high purchase frequency,Unusual customer tenure,Unusual payment diversity,Very high purchase frequency | Unusual customer tenure | Unusual payment diversity
8f1794300ad248a55eae07168219ca15,2,262.72,131.36,2,281,236,0.0,0.0,0.0,0.0,2,5.0,0.0,1,6.0,1.0,2,0.5,1.0,0.0084745762711864,1.113220338983051,0.0,0.0,0.0,0.0,131.36,1.0,1.0,0.5,3.0,131.36,210.27024836506837,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
db1af3fd6b23ac3873ef02619d548f9c,1,68.26,68.26,2,468,0,0.0,0.0,0.0,0.0,24,1.0,1.0,1,1.0,0.0,2,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8441666666666667,2.0,24.0,1.0,1.0,34.13,210.25488250250905,1,Medium,Unusually high review activity,Unusual review activity,Unusual category diversity,Unusually high review activity | Unusual review activity | Unusual category diversity
7f50c43baa66aae590aa1a067427cce5,3,171.04,57.01333333333333,3,176,235,0.0,0.0,0.0,0.0,3,5.0,0.0,1,1.0,0.0,2,0.6666666666666666,1.0,0.0127659574468085,0.7278297872340426,0.0,0.0,0.0,0.0,57.01333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,57.01333333333333,210.0390650830468,1,Medium,Very high purchase frequency,Unusual payment diversity,Unusual customer tenure,Very high purchase frequency | Unusual payment diversity | Unusual customer tenure
9c18cd0ba86443dce5c2e5157cbd2eff,2,218.68,109.34,3,142,236,0.0,0.0,0.0,0.0,3,5.0,0.0,1,2.6666666666666665,1.0,2,0.6666666666666666,1.5,0.0084745762711864,0.9266101694915254,0.0,0.0,0.0,0.0,72.89333333333333,1.0,1.5,0.5,1.3333333333333333,72.89333333333333,210.01207458028404,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
029b457bd01199c39136f89e0eddcd3a,2,347.55,173.775,2,286,235,0.0,0.0,0.0,0.0,2,5.0,0.0,1,1.0,0.0,2,0.5,1.0,0.0085106382978723,1.478936170212766,0.0,0.0,0.0,0.0,173.775,1.0,1.0,0.5,0.5,173.775,209.9538983848933,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
5419a7c9b86a43d8140e2939cd2c2f7e,1,165.94,165.94,6,159,0,0.0,0.0,0.0,0.0,24,3.0,0.0,2,2.0,0.25,1,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.914166666666667,1.0,24.0,2.0,2.0,27.656666666666663,209.65736529047336,1,Medium,Unusually high review activity,Unusual review activity,Large basket size,Unusually high review activity | Unusual review activity | Large basket size
ecc693b513a0c362c8da8e6beeeb545a,2,276.96000000000004,138.48000000000002,2,120,235,0.0,0.0,0.0,0.0,2,5.0,0.0,1,2.5,1.0,1,1.0,1.0,0.0085106382978723,1.178553191489362,0.0,0.0,0.0,0.0,138.48000000000002,0.5,1.0,0.5,1.25,138.48000000000002,209.451023486145,1,Medium,Very high purchase frequency,Unusual customer tenure,Unusual payment diversity,Very high purchase frequency | Unusual customer tenure | Unusual payment diversity
e9659b474a13413b36c7a5c1e6d7055b,2,159.01999999999998,79.50999999999999,2,217,235,0.0,0.0,0.0,0.0,2,5.0,0.0,1,4.0,1.0,2,0.5,1.0,0.0085106382978723,0.6766808510638297,0.0,0.0,0.0,0.0,79.50999999999999,1.0,1.0,0.5,2.0,79.50999999999999,209.3334407241404,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
85963fd37bfd387aa6d915d8a1065486,1,455.86,455.86,2,246,0,0.0,0.0,0.0,0.0,24,5.0,0.0,2,1.3333333333333333,0.0833333333333333,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.99416666666667,1.0,24.0,2.0,1.3333333333333333,227.93,209.10918741920875,1,Medium,Unusually high review activity,Unusual review activity,Multiple payment methods,Unusually high review activity | Unusual review activity | Multiple payment methods
c0118e2c0a037c31aeca71d0b81f66a1,3,400.48,133.49333333333334,3,202,234,0.0,0.0,0.0,0.0,4,5.0,0.0,1,1.0,1.0,2,0.75,1.0,0.0128205128205128,1.7114529914529917,0.0,0.0,0.0,0.0,100.12,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,133.49333333333334,208.82985072175904,1,Medium,Very high purchase frequency,Unusual payment diversity,Unusual customer tenure,Very high purchase frequency | Unusual payment diversity | Unusual customer tenure
e38a9d13896946501404c6d82790728c,2,364.16,182.08,2,311,234,0.0,0.0,0.0,0.0,2,5.0,0.0,1,4.5,1.0,2,0.5,1.0,0.0085470085470085,1.5562393162393164,0.0,0.0,0.0,0.0,182.08,1.0,1.0,0.5,2.25,182.08,208.6309535174153,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
10d5890ed5e7ec78a7db23b5ac579b17,2,149.16,74.58,1,86,230,0.0,0.0,1.0,43.29,1,3.0,0.0,1,4.0,1.0,1,1.0,0.5,0.008695652173913,0.6485217391304348,0.0,0.2902252614641995,0.0,0.5,149.16,0.5,0.5,0.5,2.0,149.16,208.19053623839864,1,Medium,Very high purchase frequency,Unusual customer tenure,Heavy ordering in last 90 days,Very high purchase frequency | Unusual customer tenure | Heavy ordering in last 90 days
1041688b50cfd8ef6df6086a1746a30c,2,64.46000000000001,32.230000000000004,2,50,230,0.0,0.0,1.0,27.46,2,4.5,0.0,2,1.5,0.5,2,0.5,1.0,0.008695652173913,0.2802608695652174,0.0,0.4260006205398696,0.0,0.5,32.230000000000004,1.0,1.0,1.0,0.75,32.230000000000004,207.7596706807636,1,Medium,Multiple payment methods,Very high purchase frequency,Broad category diversity,Multiple payment methods | Very high purchase frequency | Broad category diversity
49e6749fd8bf4a9218457eb19a92e200,2,497.84,248.92,2,317,232,0.0,0.0,0.0,0.0,2,5.0,0.0,2,2.0,0.5,2,0.5,1.0,0.0086206896551724,2.145862068965517,0.0,0.0,0.0,0.0,248.92,1.0,1.0,1.0,1.0,248.92,207.44684841012585,1,Medium,Multiple payment methods,Very high purchase frequency,Unusual customer tenure,Multiple payment methods | Very high purchase frequency | Unusual customer tenure
f3b75d6f1b2a6555223b35fcb52dcf54,2,124.53,62.265,2,161,232,0.0,0.0,0.0,0.0,2,5.0,0.0,1,4.0,1.0,2,0.5,1.0,0.0086206896551724,0.5367672413793103,0.0,0.0,0.0,0.0,62.265,1.0,1.0,0.5,2.0,62.265,206.99502700920272,1,Medium,Very high purchase frequency,Unusual customer tenure,Broad category diversity,Very high purchase frequency | Unusual customer tenure | Broad category diversity
ebf40c0db4fe06ddd15a7a44238c986e,2,238.78,119.39,2,128,232,0.0,0.0,0.0,0.0,2,5.0,0.0,1,3.5,1.0,1,1.0,1.0,0.0086206896551724,1.0292241379310345,0.0,0.0,0.0,0.0,119.39,0.5,1.0,0.5,1.75,119.39,206.89975023617777,1,Medium,Very high purchase frequency,Unusual customer tenure,Unusual payment diversity,Very high purchase frequency | Unusual customer tenure | Unusual payment diversity
9c2014c8ebe041a98e9603375cd7bb6b,2,110.79,55.395,2,123,231,0.0,0.0,0.0,0.0,2,5.0,0.0,2,1.0,0.5,2,0.5,1.0,0.0086580086580086,0.4796103896103896,0.0,0.0,0.0,0.0,55.395,1.0,1.0,1.0,0.5,55.395,206.58842934492708,1,Medium,Multiple payment methods,Very high purchase frequency,Broad category diversity,Multiple payment methods | Very high purchase frequency | Broad category diversity
7e4bebe20140a71b34263a659ba1ce11,2,69.94,34.97,2,100,229,0.0,0.0,0.0,0.0,2,2.5,0.5,2,1.0,0.5,1,1.0,1.0,0.0087336244541484,0.305414847161572,0.0,0.0,0.0,0.0,34.97,0.5,1.0,1.0,0.5,34.97,206.3497855798503,1,Medium,Multiple payment methods,Very high purchase frequency,Unusual customer tenure,Multiple payment methods | Very high purchase frequency | Unusual customer tenure
2fe074ea3cc24b8fd57d29effc995f8b,2,1043.06,521.53,2,321,229,0.0,0.0,0.0,0.0,2,5.0,0.0,1,2.0,1.0,2,0.5,1.0,0.0087336244541484,4.554847161572052,0.0,0.0,0.0,0.0,521.53,1.0,1.0,0.5,1.0,521.53,206.05473781846533,1,Medium,Exceptional total spending,Very high purchase frequency,Broad category diversity,Exceptional total spending | Very high purchase frequency | Broad category diversity
377860a7242c2e503c926b76ab6e0a65,2,103.1,51.55,2,282,229,0.0,0.0,0.0,0.0,1,5.0,0.0,1,1.0,0.0,1,1.0,1.0,0.0087336244541484,0.4502183406113537,0.0,0.0,0.0,0.0,103.1,0.5,0.5,0.5,0.5,51.55,205.9017573282677,1,Medium,Very high purchase frequency,Unusual customer tenure,Unusual payment diversity,Very high purchase frequency | Unusual customer tenure | Unusual payment diversity
71b8dc9ce21a7ca5344bde166e117c9f,2,209.75,104.875,2,224,231,0.0,0.0,0.0,0.0,2,4.0,0.0,1,4.0,1.0,2,0.5,1.0,0.0086580086580086,0.908008658008658,0.0,0.0,0.0,0.0,104.875,1.0,1.0,0.5,2.0,104.875,205.8419066152292,1,Medium,Very high purchase frequency,Broad category diversity,Unusual customer tenure,Very high purchase frequency | Broad category diversity | Unusual customer tenure
bc7b9e0d078c0c01f622b38cfcd7ee9c,2,384.31,192.155,2,346,230,0.0,0.0,0.0,0.0,2,3.5,0.5,1,7.0,1.0,2,0.5,1.0,0.008695652173913,1.6709130434782609,0.0,0.0,0.0,0.0,192.155,1.0,1.0,0.5,3.5,192.155,205.76625599633945,1,Medium,Very high purchase frequency,Broad category diversity,Unusual customer tenure,Very high purchase frequency | Broad category diversity | Unusual customer tenure
