customer_unique_id,isolation,lof,ocsvm,votes,detected_by,models,first_order_date,last_order_date,frequency_orders,monetary_total_spend,avg_order_value,total_items_bought,snapshot_date,recency_days,customer_tenure_days,orders_last_30d,spend_last_30d,orders_last_90d,spend_last_90d,num_reviews,avg_review_score,min_review_score,negative_review_ratio,num_payment_types_used,avg_installments,credit_card_ratio,num_unique_categories,favorite_category,favorite_category_ratio
3eadc791253552b8fd96e5f63b403c8f,1,1,0,2,2,Isolation Forest; LOF,2018-07-23 12:57:36,2018-07-23 12:57:36,1,70.43,70.43,0,2018-10-18 17:30:18,87,0,0.0,0.0,1.0,70.43,1,5.0,5.0,0.0,1,1.0,0.0,0,,0.0
3eb7932f075743f0e50b0d9966707e6f,1,1,0,2,2,Isolation Forest; LOF,2017-10-10 12:09:59,2017-10-23 10:49:50,2,139.63,69.815,0,2018-10-18 17:30:18,360,12,0.0,0.0,0.0,0.0,2,4.0,4.0,0.0,2,2.0,0.5,0,,0.0
3ec83b54e0afb70def9480cd6b9097f7,1,1,0,2,2,Isolation Forest; LOF,2018-02-27 12:21:57,2018-02-27 12:23:58,2,1544.7599999999998,772.3799999999999,9,2018-10-18 17:30:18,233,0,0.0,0.0,0.0,0.0,9,4.0,2.0,0.3333333333333333,1,1.0,0.0,1,office_furniture,1.0
3edcab192482e9871c17b34cf98c3996,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-07-09 18:46:28,2018-08-04 14:40:31,2,254.26999999999998,127.13499999999999,2,2018-10-18 17:30:18,75,25,0.0,0.0,1.0,126.23,2,4.5,4.0,0.0,1,1.0,0.0,1,perfumery,1.0
3ee2f03d9b420dd5b3f09c2df2d985c6,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-02-15 19:40:00,2018-02-15 19:40:00,1,1191.5,1191.5,0,2018-10-18 17:30:18,244,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1,1.0,0.0,0,,0.0
3f01021289a4c54f1c984262f4ba625b,0,1,1,2,2,LOF; One-Class SVM,2017-09-22 17:41:49,2017-09-22 17:41:49,1,727.98,727.98,6,2018-10-18 17:30:18,390,0,0.0,0.0,0.0,0.0,12,4.5,4.0,0.0,1,10.0,1.0,1,office_furniture,1.0
3f36fa15a16c4850992aa0f33561906e,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-02-06 14:54:29,2017-06-01 16:05:36,2,204.82,102.41,3,2018-10-18 17:30:18,504,115,0.0,0.0,0.0,0.0,3,5.0,5.0,0.0,1,1.0,0.0,1,health_beauty,1.0
3f9bb1cc786f6a4ecfd6b3d868d39357,1,1,0,2,2,Isolation Forest; LOF,2018-08-20 16:26:49,2018-08-20 16:26:49,1,1377.99,1377.99,2,2018-10-18 17:30:18,59,0,0.0,0.0,1.0,1377.99,2,5.0,5.0,0.0,1,8.0,1.0,1,computers,1.0
3fdc39171d444e1a1cd4da98ac2e4adb,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-02-28 15:12:53,2018-04-11 21:37:23,2,414.94,207.47,2,2018-10-18 17:30:18,189,42,0.0,0.0,0.0,0.0,2,1.0,1.0,1.0,1,4.5,1.0,1,health_beauty,1.0
3fe3e628c6c7a15ae96416826a4c5952,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-07-24 19:24:34,2018-08-18 17:01:48,2,390.92999999999995,195.46499999999997,2,2018-10-18 17:30:18,61,389,0.0,0.0,1.0,258.9,2,5.0,5.0,0.0,1,3.0,1.0,2,toys,0.5
3fec1a05177762f279472253113d568a,0,1,1,2,2,LOF; One-Class SVM,2018-03-21 15:06:34,2018-03-21 15:06:34,1,3792.59,3792.59,1,2018-10-18 17:30:18,211,0,0.0,0.0,0.0,0.0,1,5.0,5.0,0.0,1,8.0,1.0,1,watches_gifts,1.0
3ff874206f1d7d1e3ffe12bc9c88c27c,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-08-04 09:43:48,2018-07-31 14:36:47,2,122.51,61.255,2,2018-10-18 17:30:18,79,361,0.0,0.0,1.0,77.51,2,4.0,3.0,0.0,2,1.5,0.5,2,furniture_decor,0.5
4007669dec559734d6f53e029e360987,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-11-24 11:03:35,2017-11-24 11:03:35,1,6081.54,6081.54,6,2018-10-18 17:30:18,328,0,0.0,0.0,0.0,0.0,6,1.0,1.0,1.0,1,1.0,0.0,1,agro_industry_and_commerce,1.0
4041baa51d9eae8f5955ccd4f02bb044,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-05-17 21:16:12,2018-07-22 21:51:37,2,162.76,81.38,2,2018-10-18 17:30:18,87,431,0.0,0.0,1.0,100.41,2,4.5,4.0,0.0,2,2.5,0.5,1,housewares,1.0
4046cc9e4828038b58ee191e1f713466,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-04-11 21:14:26,2018-06-10 19:37:05,2,227.7,113.85,3,2018-10-18 17:30:18,129,59,0.0,0.0,0.0,0.0,2,5.0,5.0,0.0,1,3.0,1.0,2,housewares,0.6666666666666666
4092bf290aa60e4f2d4a0dcc2f38c954,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-03-27 14:59:54,2018-06-25 14:30:51,2,583.77,291.885,3,2018-10-18 17:30:18,115,454,0.0,0.0,0.0,0.0,3,3.0,2.0,0.6666666666666666,1,1.0,0.0,1,computers_accessories,1.0
409379e6e577c89589dade402e6c2522,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-05-25 00:33:44,2018-03-01 21:22:45,2,366.99,183.495,4,2018-10-18 17:30:18,230,280,0.0,0.0,0.0,0.0,4,3.0,1.0,0.5,1,8.0,1.0,1,bed_bath_table,1.0
41348c09a551501117e31f8a4149950c,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-11-13 14:01:24,2017-12-12 22:51:55,2,289.11,144.555,2,2018-10-18 17:30:18,309,29,0.0,0.0,0.0,0.0,2,3.5,3.0,0.0,1,1.5,1.0,2,bed_bath_table,0.5
4186b96df8197e7b4982a751c1dde3b6,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-07-01 12:19:55,2018-08-16 18:16:43,2,55.08,27.54,2,2018-10-18 17:30:18,62,46,0.0,0.0,1.0,27.99,2,4.0,3.0,0.0,2,1.0,0.5,1,auto,1.0
41a3b256cc497dc952a815b848345cbc,1,1,1,3,3,Isolation Forest; LOF; One-Class SVM,2018-01-27 11:28:32,2018-01-27 11:28:32,1,200.0,200.0,7,2018-10-18 17:30:18,264,0,0.0,0.0,0.0,0.0,21,1.0,1.0,1.0,2,1.0,0.3333333333333333,1,bed_bath_table,1.0
41b4af321ed477242aebe74652fd8219,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-05-13 21:29:49,2018-06-11 21:01:18,2,254.23000000000002,127.11500000000001,7,2018-10-18 17:30:18,128,28,0.0,0.0,0.0,0.0,7,5.0,5.0,0.0,1,7.0,1.0,2,bed_bath_table,0.5714285714285714
41d57ab847e5ccbe403f46b07ee577d6,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-03-05 21:42:32,2018-08-27 22:59:03,2,153.12,76.56,2,2018-10-18 17:30:18,51,175,0.0,0.0,1.0,50.45,2,5.0,5.0,0.0,1,7.5,1.0,2,sports_leisure,0.5
4220ae19dee604e8c1dddccd4e535502,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-12-27 14:20:01,2018-05-11 20:22:23,2,53.25,26.625,2,2018-10-18 17:30:18,159,135,0.0,0.0,0.0,0.0,3,5.0,5.0,0.0,2,1.0,0.3333333333333333,2,christmas_supplies,0.6666666666666666
423d40b193638955a782839886648464,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-04-22 21:39:15,2018-08-07 23:19:34,2,958.13,479.065,2,2018-10-18 17:30:18,71,472,0.0,0.0,1.0,743.04,2,5.0,5.0,0.0,1,5.5,1.0,1,watches_gifts,1.0
4291db0da71914754618cd789aebcd56,1,1,1,3,3,Isolation Forest; LOF; One-Class SVM,2018-05-21 13:59:17,2018-08-01 08:29:38,2,528.45,264.225,2,2018-10-18 17:30:18,78,71,0.0,0.0,1.0,400.0,3,4.333333333333333,4.0,0.0,1,1.6666666666666667,1.0,2,stationery,0.6666666666666666
429fbf4ee20691b0ae84c84c3ebc6897,1,1,1,3,3,Isolation Forest; LOF; One-Class SVM,2017-03-04 12:15:08,2017-03-04 12:15:08,1,759.25,759.25,0,2018-10-18 17:30:18,593,0,0.0,0.0,0.0,0.0,0,,,0.0,1,10.0,1.0,0,,0.0
42befda568ea0df110b6cec63c233bea,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-10-09 12:17:50,2018-03-23 13:44:28,3,367.81,122.60333333333334,2,2018-10-18 17:30:18,209,165,0.0,0.0,0.0,0.0,4,5.0,5.0,0.0,2,1.0,0.75,2,sports_leisure,0.6666666666666666
432aa6200ee9673be90863a912dc91dc,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-09-29 11:07:53,2018-03-13 13:11:48,2,133.35000000000002,66.67500000000001,3,2018-10-18 17:30:18,219,165,0.0,0.0,0.0,0.0,3,5.0,5.0,0.0,1,6.666666666666667,1.0,2,bed_bath_table,0.6666666666666666
44b7b02e8a7f63ec7b93b0d2dda64825,1,1,1,3,3,Isolation Forest; LOF; One-Class SVM,2018-08-10 18:54:48,2018-08-10 18:54:48,1,981.68,981.68,0,2018-10-18 17:30:18,68,0,0.0,0.0,1.0,981.68,1,5.0,5.0,0.0,1,1.0,0.0,0,,0.0
44e64b7162915525578f601e73e72b16,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-02-17 09:47:32,2018-04-23 17:41:34,2,102.16,51.08,3,2018-10-18 17:30:18,177,65,0.0,0.0,0.0,0.0,3,4.333333333333333,3.0,0.0,2,1.6666666666666667,0.3333333333333333,1,furniture_decor,1.0
4546caea018ad8c692964e3382debd19,0,1,1,2,2,LOF; One-Class SVM,2017-07-16 18:19:25,2017-07-16 18:19:25,1,196.11,196.11,21,2018-10-18 17:30:18,458,0,0.0,0.0,0.0,0.0,21,1.0,1.0,1.0,1,2.0,1.0,1,health_beauty,1.0
455c17b35969ca198c17f2fc9e8eba1b,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-03-10 02:59:42,2018-03-10 01:46:47,3,704.3299999999999,234.77666666666664,5,2018-10-18 17:30:18,222,364,0.0,0.0,0.0,0.0,5,2.6,1.0,0.4,1,2.2,1.0,2,health_beauty,0.8
4577881f7a6c10d8eb6bd7f7a82ffa86,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-08-02 16:45:46,2018-07-19 17:22:40,2,858.17,429.085,2,2018-10-18 17:30:18,91,351,0.0,0.0,0.0,0.0,2,5.0,5.0,0.0,1,1.0,1.0,2,bed_bath_table,0.5
459bef486812aa25204be022145caa62,1,1,1,3,3,Isolation Forest; LOF; One-Class SVM,2018-07-25 18:10:17,2018-07-25 18:10:17,1,6922.21,6922.21,1,2018-10-18 17:30:18,84,0,0.0,0.0,1.0,6922.21,0,,,0.0,1,1.0,0.0,1,computers,1.0
4644f1b187e390a08b4c66fb16c91364,1,1,1,3,3,Isolation Forest; LOF; One-Class SVM,2018-03-16 11:03:07,2018-03-16 11:19:46,2,1219.32,609.66,12,2018-10-18 17:30:18,216,0,0.0,0.0,0.0,0.0,12,3.0,2.0,0.5,1,1.5,1.0,1,furniture_decor,1.0
46450c74a0d8c5ca9395da1daac6c120,1,1,1,3,3,Isolation Forest; LOF; One-Class SVM,2018-07-24 20:41:01,2018-08-17 20:06:36,3,9553.02,3184.34,1,2018-10-18 17:30:18,61,23,0.0,0.0,3.0,9553.02,3,1.0,1.0,1.0,2,4.0,0.3333333333333333,1,cool_stuff,1.0
4658b26bcea972ed0b86a5f8c61718be,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-02-06 14:02:03,2018-06-10 10:05:52,2,608.88,304.44,3,2018-10-18 17:30:18,130,488,0.0,0.0,0.0,0.0,3,1.6666666666666667,1.0,0.6666666666666666,2,2.6666666666666665,0.3333333333333333,2,drinks,0.6666666666666666
4681829483318507ed55682649de6571,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-11-23 12:35:59,2018-01-30 13:05:27,2,742.78,371.39,4,2018-10-18 17:30:18,261,68,0.0,0.0,0.0,0.0,4,4.5,4.0,0.0,1,2.0,1.0,2,bed_bath_table,0.5
46b518c0803dd3f27a69b941c70a4e1c,1,1,0,2,2,Isolation Forest; LOF,2017-09-11 11:28:21,2017-09-11 11:28:21,1,112.14,112.14,1,2018-10-18 17:30:18,402,0,0.0,0.0,0.0,0.0,4,3.0,1.0,0.5,2,5.5,0.5,0,,0.0
46da36c3df7118852b770394d1ba2be5,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-06-22 01:20:28,2018-08-04 05:55:28,2,125.0,62.5,2,2018-10-18 17:30:18,75,408,0.0,0.0,1.0,71.37,2,4.5,4.0,0.0,1,2.0,1.0,2,housewares,0.5
46ed126bcf1df6e195dbc63d7c320983,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-05-21 08:04:02,2018-08-21 09:04:18,2,260.38,130.19,2,2018-10-18 17:30:18,58,457,0.0,0.0,1.0,43.32,2,5.0,5.0,0.0,1,5.5,1.0,2,fashion_bags_accessories,0.5
4702ba5faa8283e0f6b6a545cdaf8a9f,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-05-15 16:59:19,2018-08-07 17:11:14,2,296.53,148.265,2,2018-10-18 17:30:18,72,449,0.0,0.0,1.0,211.84,2,5.0,5.0,0.0,2,4.5,0.5,2,telephony,0.5
4711348768db55c57a67aba080ead566,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-05-16 18:26:55,2018-06-07 20:45:20,2,1478.1999999999998,739.0999999999999,2,2018-10-18 17:30:18,132,22,0.0,0.0,0.0,0.0,2,5.0,5.0,0.0,2,5.5,0.5,2,garden_tools,0.5
473d9165586cfc6708841d07adf6c020,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-02-25 15:39:46,2018-05-16 10:40:30,2,645.98,322.99,5,2018-10-18 17:30:18,155,79,0.0,0.0,0.0,0.0,5,4.4,4.0,0.0,1,1.0,1.0,3,bed_bath_table,0.6
47544c4d42f988172faedb4b05231671,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-05-03 16:02:17,2018-06-03 11:49:20,2,172.23,86.115,2,2018-10-18 17:30:18,137,30,0.0,0.0,0.0,0.0,2,5.0,5.0,0.0,1,5.0,1.0,2,fashion_shoes,0.5
4755e6cf97a25760ab159e0457c84a29,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-02-25 18:05:13,2018-06-21 09:17:40,2,200.43,100.215,3,2018-10-18 17:30:18,119,115,0.0,0.0,0.0,0.0,3,5.0,5.0,0.0,1,2.0,1.0,2,computers_accessories,0.6666666666666666
47c1a3033b8b77b3ab6e109eb4d5fdf3,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-08-07 14:14:22,2018-01-24 15:15:26,6,944.21,157.36833333333334,7,2018-10-18 17:30:18,267,170,0.0,0.0,0.0,0.0,8,4.875,4.0,0.0,1,1.0,0.0,5,auto,0.25
47e73a2fd380ec487a3b25fa01104859,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-07-27 17:36:19,2018-07-27 17:36:19,1,647.91,647.91,4,2018-10-18 17:30:18,82,0,0.0,0.0,1.0,647.91,8,4.0,4.0,0.0,2,3.5,0.5,1,furniture_decor,1.0
48625b68a29dcfc3aba4b5147e0625aa,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-09-25 07:47:12,2018-02-05 17:27:54,2,370.32,185.16,2,2018-10-18 17:30:18,255,133,0.0,0.0,0.0,0.0,2,4.0,4.0,0.0,2,1.0,0.0,2,construction_tools_lights,0.5
48e1ac109decbb87765a3eade6854098,0,1,1,2,2,LOF; One-Class SVM,2018-06-22 12:23:19,2018-06-22 12:23:19,1,4681.78,4681.78,1,2018-10-18 17:30:18,118,0,0.0,0.0,0.0,0.0,1,5.0,5.0,0.0,1,8.0,1.0,1,computers,1.0
494e887fef923d79982b3c0e1ab49cdd,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-02-22 16:12:52,2018-07-29 00:43:55,2,423.44000000000005,211.72000000000003,2,2018-10-18 17:30:18,81,156,0.0,0.0,1.0,68.97,3,3.6666666666666665,3.0,0.0,2,5.333333333333333,0.6666666666666666,2,construction_tools_safety,0.6666666666666666
495fe7ae31686381c8145b2936e761dc,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-08-30 14:16:14,2018-08-05 18:25:52,2,169.0,84.5,2,2018-10-18 17:30:18,73,340,0.0,0.0,1.0,149.0,9,4.111111111111111,4.0,0.0,2,1.1111111111111112,0.1111111111111111,2,garden_tools,0.8888888888888888
49cee01774f85ef576192e1038cf9cc6,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-08-03 13:59:34,2017-09-05 13:52:21,2,225.51,112.755,3,2018-10-18 17:30:18,408,32,0.0,0.0,0.0,0.0,3,4.0,4.0,0.0,1,3.6666666666666665,1.0,1,furniture_decor,1.0
49d602890c664bcee124fa70e94d9fb1,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-09-16 20:30:50,2017-12-14 11:20:31,2,73.06,36.53,3,2018-10-18 17:30:18,308,88,0.0,0.0,0.0,0.0,3,1.0,1.0,1.0,1,1.0,1.0,2,furniture_decor,0.6666666666666666
49e6749fd8bf4a9218457eb19a92e200,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-04-16 22:45:14,2017-12-05 12:49:56,2,497.84000000000003,248.92000000000002,2,2018-10-18 17:30:18,317,232,0.0,0.0,0.0,0.0,2,5.0,5.0,0.0,2,2.0,0.5,2,furniture_decor,0.5
4b979b432abe14a88cd0cde893952677,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-09-05 13:32:39,2017-10-04 18:12:57,2,293.36,146.68,4,2018-10-18 17:30:18,378,29,0.0,0.0,0.0,0.0,4,5.0,5.0,0.0,1,1.0,1.0,1,garden_tools,1.0
4bbaf6f7a10a7e26a8777aa5cb6d5864,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-02-05 18:47:44,2018-03-17 11:24:48,3,554.09,184.6966666666667,7,2018-10-18 17:30:18,215,404,0.0,0.0,0.0,0.0,7,4.428571428571429,3.0,0.0,1,3.4285714285714284,1.0,3,bed_bath_table,0.7142857142857143
4bca9d65362f922b564902c98bd3aabb,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-08-07 21:40:46,2018-08-07 21:40:46,1,742.85,742.85,1,2018-10-18 17:30:18,71,0,0.0,0.0,1.0,742.85,0,,,0.0,1,1.0,0.0,1,health_beauty,1.0
4be8154b42b4593fae17f1b2cb375615,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-12-12 19:01:07,2018-01-30 22:23:38,2,52.9,26.45,2,2018-10-18 17:30:18,260,49,0.0,0.0,0.0,0.0,3,2.3333333333333335,1.0,0.6666666666666666,2,1.0,0.3333333333333333,1,bed_bath_table,1.0
4c116f8ddec984371284ab7bc860001a,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-06-28 17:19:52,2017-07-25 16:34:00,2,70.18,35.09,2,2018-10-18 17:30:18,450,26,0.0,0.0,0.0,0.0,2,3.0,1.0,0.5,2,1.0,0.0,1,health_beauty,1.0
4c3d123168c78dcca6cde5a7274430a5,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-05-14 12:30:01,2017-06-12 08:57:04,2,40.56,20.28,2,2018-10-18 17:30:18,493,28,0.0,0.0,0.0,0.0,2,2.5,1.0,0.5,1,1.0,1.0,1,telephony,1.0
4c4b5dc90eb4e33188153ca3e7999f92,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-04-06 16:47:38,2018-04-08 13:05:01,2,1189.3400000000001,594.6700000000001,2,2018-10-18 17:30:18,193,1,0.0,0.0,0.0,0.0,2,3.5,3.0,0.0,1,7.5,1.0,1,toys,1.0
4c93744516667ad3b8f1fb645a3116a4,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-09-14 18:14:31,2017-10-15 12:44:13,2,565.88,282.94,2,2018-10-18 17:30:18,368,30,0.0,0.0,0.0,0.0,2,5.0,5.0,0.0,2,1.0,0.5,2,sports_leisure,0.5
4ccd02ccc6c6bd7213880ba162e95b0c,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-01-12 02:07:28,2018-01-12 02:07:28,1,16.95,16.95,0,2018-10-18 17:30:18,279,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1,1.0,0.0,0,,0.0
4ce423721c74231c174d0bb22367645a,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-03-20 09:40:46,2018-06-09 10:09:59,2,353.42,176.71,3,2018-10-18 17:30:18,131,81,0.0,0.0,0.0,0.0,3,5.0,5.0,0.0,1,6.0,1.0,2,health_beauty,0.6666666666666666
4cfa5155cf7cff8eb15e0b12041d058e,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-08-04 15:24:44,2018-08-04 14:49:43,2,222.04,111.02,2,2018-10-18 17:30:18,75,364,0.0,0.0,1.0,148.7,2,5.0,5.0,0.0,2,1.0,0.0,2,garden_tools,0.5
4d5cbb095f36a674f6f4a852959ad11d,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-11-22 13:53:31,2018-04-06 13:16:51,2,80.47,40.235,2,2018-10-18 17:30:18,195,134,0.0,0.0,0.0,0.0,2,3.5,3.0,0.0,2,1.0,0.5,2,furniture_decor,0.5
4d7b6c39aa3c7b53acb8058e4094a593,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-02-20 09:50:20,2018-08-26 12:38:57,2,502.74,251.37,3,2018-10-18 17:30:18,53,187,0.0,0.0,1.0,336.16,3,1.6666666666666667,1.0,0.6666666666666666,1,2.3333333333333335,1.0,1,health_beauty,1.0
4d99682572b7b5932340a0bce676c18c,0,1,1,2,2,LOF; One-Class SVM,2018-06-08 16:42:11,2018-06-08 16:42:11,1,244.02,244.02,12,2018-10-18 17:30:18,132,0,0.0,0.0,0.0,0.0,12,1.0,1.0,1.0,1,3.0,1.0,1,housewares,1.0
4d9e104764077f7dfae917c7cc803212,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-03-21 13:29:54,2018-07-23 20:53:38,2,140.35999999999999,70.17999999999999,2,2018-10-18 17:30:18,86,489,0.0,0.0,1.0,105.32,2,4.5,4.0,0.0,2,1.0,0.0,2,furniture_living_room,0.5
4dff4725813168461eb3e5e9f807d66a,1,1,0,2,2,Isolation Forest; LOF,2018-08-27 12:41:49,2018-08-27 12:41:49,1,545.51,545.51,1,2018-10-18 17:30:18,52,0,0.0,0.0,1.0,545.51,1,5.0,5.0,0.0,1,1.0,0.0,0,,0.0
4e1554d1a2dcb38dcf22770eb7390fe1,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-07-30 16:36:03,2018-08-28 08:10:22,2,895.36,447.68,1,2018-10-18 17:30:18,51,28,0.0,0.0,2.0,895.36,2,1.0,1.0,1.0,2,5.0,0.5,1,computers_accessories,1.0
4e1cce07cd5937c69dacac3c8b13d965,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-11-25 15:48:03,2018-07-30 16:04:45,3,1294.6000000000001,431.53333333333336,3,2018-10-18 17:30:18,80,247,0.0,0.0,1.0,63.99,4,4.25,2.0,0.25,1,7.0,1.0,2,housewares,0.75
4e65032f1f574189fb793bac5a867bbc,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-03-26 18:39:34,2018-06-14 09:28:49,5,490.41,98.08200000000001,6,2018-10-18 17:30:18,126,444,0.0,0.0,0.0,0.0,6,5.0,5.0,0.0,1,4.333333333333333,1.0,4,auto,0.5
4ecdb958c2b1b099ed5e56d9ca156773,1,1,0,2,2,Isolation Forest; LOF,2018-08-20 12:37:12,2018-08-20 12:37:12,1,292.63,292.63,1,2018-10-18 17:30:18,59,0,0.0,0.0,1.0,292.63,1,5.0,5.0,0.0,1,1.0,0.0,0,,0.0
4ef6c02126b21225e011b242f9f79c6f,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-05-21 11:28:53,2017-12-13 12:37:46,2,454.81,227.405,2,2018-10-18 17:30:18,309,206,0.0,0.0,0.0,0.0,3,4.666666666666667,4.0,0.0,2,1.3333333333333333,0.6666666666666666,2,sports_leisure,0.6666666666666666
4f011f45db425dcd3be79d4c11e9ad05,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-02-19 19:30:12,2017-06-11 22:05:06,2,218.0,109.0,2,2018-10-18 17:30:18,493,112,0.0,0.0,0.0,0.0,2,3.0,1.0,0.5,1,6.5,1.0,2,bed_bath_table,0.5
4f2029f4e7aea8455f5c1cb9de0b7ccd,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-08-05 15:18:41,2017-09-21 19:55:51,2,491.63,245.815,2,2018-10-18 17:30:18,391,47,0.0,0.0,0.0,0.0,2,5.0,5.0,0.0,1,7.0,1.0,1,home_confort,1.0
4f223a62631b82cfb22241007bbd60dc,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-01-30 16:26:24,2018-05-13 18:41:30,2,103.69,51.845,2,2018-10-18 17:30:18,157,103,0.0,0.0,0.0,0.0,2,4.5,4.0,0.0,2,1.5,0.5,2,pet_shop,0.5
4f4943d1a8ac2c4a65d4fba25ee8c0bb,1,0,1,2,2,Isolation Forest; One-Class SVM,2018-05-20 22:04:41,2018-06-18 22:13:40,2,91.35,45.675,2,2018-10-18 17:30:18,121,29,0.0,0.0,0.0,0.0,2,5.0,5.0,0.0,1,4.0,1.0,2,furniture_decor,0.5
4f4d2fe2987efa0b9e4e61a466e8ed8b,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-08-27 19:05:23,2018-02-02 08:15:32,3,234.76,78.25333333333333,3,2018-10-18 17:30:18,258,158,0.0,0.0,0.0,0.0,3,3.6666666666666665,1.0,0.3333333333333333,1,5.666666666666667,1.0,3,fashion_bags_accessories,0.3333333333333333
4fa4365000c7090fcb8cad5713c6d3db,1,1,1,3,3,Isolation Forest; LOF; One-Class SVM,2018-08-28 15:26:39,2018-08-28 15:26:39,1,0.0,0.0,0,2018-10-18 17:30:18,51,0,0.0,0.0,1.0,0.0,1,1.0,1.0,1.0,1,1.0,0.0,0,,0.0
4facc2e6fbc2bffab2fea92d2b4aa7e4,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-06-18 23:14:46,2018-08-13 22:51:49,4,1760.75,440.1875,4,2018-10-18 17:30:18,65,420,0.0,0.0,2.0,1276.86,4,3.0,1.0,0.25,1,9.0,1.0,1,watches_gifts,1.0
4ffd7cf05f22d7a320750a2f9e73f665,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-09-07 20:19:52,2017-11-01 21:43:03,2,276.23,138.115,2,2018-10-18 17:30:18,350,55,0.0,0.0,0.0,0.0,2,5.0,5.0,0.0,1,5.5,1.0,2,garden_tools,0.5
50ad9fb3ba7f8cf336529fe94a182996,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-05-06 17:35:28,2017-10-01 13:16:54,2,391.16999999999996,195.58499999999998,3,2018-10-18 17:30:18,382,147,0.0,0.0,0.0,0.0,3,5.0,5.0,0.0,1,7.333333333333333,1.0,2,cool_stuff,0.6666666666666666
50cd97d731f3f5e3f321673c2671a23d,1,0,1,2,2,Isolation Forest; One-Class SVM,2017-09-13 19:41:41,2017-12-19 18:12:04,3,416.39,138.79666666666665,3,2018-10-18 17:30:18,302,96,0.0,0.0,0.0,0.0,4,5.0,5.0,0.0,2,2.25,0.25,1,sports_leisure,1.0
