customer_unique_id,detected_by,models,frequency_orders,monetary_total_spend,avg_order_value,total_items_bought,recency_days,customer_tenure_days,avg_review_score,negative_review_ratio,num_payment_types_used,avg_installments,num_unique_categories,favorite_category
ab14aff32b9c7c55378170003a076665,2,Isolation Forest; One-Class SVM,1,1520.77,1520.77,0,575,0,1.0,1.0,1,10.0,0,
b248c92ec54199bedb1d603e0e6f98c6,2,Isolation Forest; One-Class SVM,2,1483.26,741.63,2,239,88,5.0,0.0,2,1.0,2,housewares
012a218df8995d3ec3bb221828360c86,2,Isolation Forest; One-Class SVM,2,1478.48,739.24,2,122,42,3.6666666666666665,0.0,2,4.0,1,auto
4711348768db55c57a67aba080ead566,2,Isolation Forest; One-Class SVM,2,1478.1999999999998,739.0999999999999,2,132,22,5.0,0.0,2,5.5,2,garden_tools
886583680443fec2ba8b1426cc6facde,2,Isolation Forest; LOF,1,1474.76,1474.76,2,74,0,5.0,0.0,1,8.0,1,bed_bath_table
2be7d578854588f75b1922cf7627e1be,2,Isolation Forest; One-Class SVM,1,1472.47,1472.47,1,88,0,2.0,1.0,1,10.0,1,home_appliances_2
10dbffc4a798d018f58224da1162b90e,2,LOF; One-Class SVM,1,1471.51,1471.51,1,357,0,5.0,0.0,1,15.0,1,computers
da1e7179b9c5a1494d78528cbcf05aa0,2,Isolation Forest; One-Class SVM,2,1467.87,733.935,2,343,173,3.0,0.0,2,4.0,2,computers
297ec5afd18366f5ba27520cc4954151,2,Isolation Forest; One-Class SVM,3,1451.0,483.6666666666667,4,158,85,5.0,0.0,1,4.25,2,auto
6e26bbeaa107ec34112c64e1ee31c0f5,2,Isolation Forest; One-Class SVM,2,1441.6200000000001,720.8100000000001,2,288,181,5.0,0.0,1,5.5,2,construction_tools_construction
3d7bc770cfdbe423eb80de6893a8e05e,2,Isolation Forest; LOF,1,1400.0,1400.0,0,570,0,3.0,0.0,1,5.0,0,
c8d832b1e6f4aa662d0fefabfca04265,2,Isolation Forest; One-Class SVM,1,1384.73,1384.73,0,475,0,1.0,1.0,1,10.0,0,
3f9bb1cc786f6a4ecfd6b3d868d39357,2,Isolation Forest; LOF,1,1377.99,1377.99,2,59,0,5.0,0.0,1,8.0,1,computers
2615f18f801b0156237b068570d64217,2,Isolation Forest; One-Class SVM,1,1354.8,1354.8,0,318,0,1.0,1.0,1,10.0,0,
d687c16dcf223790dd97278b2cdbe240,2,Isolation Forest; One-Class SVM,1,1349.05,1349.05,7,261,0,4.0,0.0,1,8.0,2,bed_bath_table
fb71ed60806ae68abb00194fa02647a4,2,Isolation Forest; LOF,1,1341.26,1341.26,2,65,0,2.0,1.0,1,1.0,1,furniture_decor
a0931a30dcf7e2106f0939b799c54321,2,Isolation Forest; One-Class SVM,1,1302.42,1302.42,0,65,0,2.0,1.0,1,1.0,0,
4e1cce07cd5937c69dacac3c8b13d965,2,Isolation Forest; One-Class SVM,3,1294.6000000000001,431.53333333333336,3,80,247,4.25,0.25,1,7.0,2,housewares
ecdbc4bf2201c807294c7d8c4b777032,2,Isolation Forest; One-Class SVM,2,1294.09,647.045,2,366,198,5.0,0.0,1,4.5,2,food
d387ea85dc301a91740e31360d355686,2,Isolation Forest; One-Class SVM,3,1290.88,430.29333333333335,4,143,125,5.0,0.0,1,2.75,2,watches_gifts
d132b863416f85f2abb1a988ca05dd12,2,Isolation Forest; One-Class SVM,3,1276.52,425.50666666666666,5,88,341,5.0,0.0,1,2.2,2,bed_bath_table
dff33bfc45ae0becc55ce9b50acd4073,2,Isolation Forest; One-Class SVM,2,1275.77,637.885,7,241,152,2.2857142857142856,0.7142857142857143,1,1.0,1,computers_accessories
5457ae2c352c18e3bf5cba68301d96a8,2,Isolation Forest; One-Class SVM,2,1274.03,637.015,2,84,148,4.0,0.0,1,2.0,2,consoles_games
84b19ed453ffee6b3a13dae20065543a,2,Isolation Forest; One-Class SVM,1,1272.51,1272.51,0,430,0,1.0,1.0,1,10.0,0,
e35b2a3c980b6e0fc66c66b8e1122e93,2,Isolation Forest; One-Class SVM,2,1267.2,633.6,4,225,148,3.5,0.0,1,1.0,1,computers_accessories
fdfc9e2e8e67be832f8ef6ca4e0f2be7,2,Isolation Forest; LOF,1,1264.17,1264.17,3,206,0,2.0,1.0,1,1.0,0,
e015ce18751465bc79eeabbe3f0064d5,2,Isolation Forest; LOF,1,1253.03,1253.03,5,73,0,5.0,0.0,1,10.0,1,toys
b045295488236fa73d8d9c37dc4b03e7,2,Isolation Forest; One-Class SVM,2,1247.1299999999999,623.5649999999999,3,400,105,3.6666666666666665,0.0,1,1.0,2,toys
37bc3d463e2a0024012a7fa587597a3c,2,LOF; One-Class SVM,1,1246.97,1246.97,12,183,0,4.0,0.0,1,1.0,1,baby
ca6d9bc2e717c2a0aa19d77a3bfa5398,2,Isolation Forest; One-Class SVM,2,1237.39,618.695,2,468,78,1.0,1.0,1,8.0,2,fashion_bags_accessories
f34cd7fd85a1f8baff886edf09567be3,2,Isolation Forest; One-Class SVM,4,1236.76,309.19,4,389,32,5.0,0.0,1,5.0,1,home_appliances_2
22770768e9c650851b78132a4d881128,2,LOF; One-Class SVM,1,1232.85,1232.85,1,415,0,5.0,0.0,1,18.0,1,computers
b61b38d88ef98dd66fc100efabad2557,2,LOF; One-Class SVM,1,1232.85,1232.85,1,415,0,1.0,1.0,1,18.0,1,computers
e403044f5e830582e39dec1f4aefcf56,2,Isolation Forest; One-Class SVM,1,1222.46,1222.46,1,65,0,1.0,1.0,1,8.0,1,watches_gifts
eaa604ab9f816252edb7a8d297f932e5,2,Isolation Forest; One-Class SVM,2,1221.1399999999999,610.5699999999999,2,320,24,5.0,0.0,3,1.6666666666666667,1,watches_gifts
3e45a109987cde39a119cd1a7eade7ea,2,LOF; One-Class SVM,1,1220.0,1220.0,1,414,0,1.0,1.0,1,18.0,1,computers
a5afb1cd8d3b8126d2d39a7a29880c09,2,Isolation Forest; One-Class SVM,2,1215.15,607.575,2,113,27,5.0,0.0,2,1.0,1,bed_bath_table
c4c35b9d3d1e2564334d3154ff7d28a5,2,Isolation Forest; One-Class SVM,1,1203.68,1203.68,1,77,0,1.0,1.0,1,10.0,1,health_beauty
6bb535b0906b43e0041916897667aeed,2,Isolation Forest; One-Class SVM,3,1195.23,398.41,5,395,100,3.6666666666666665,0.3333333333333333,1,8.666666666666666,2,bed_bath_table
3ee2f03d9b420dd5b3f09c2df2d985c6,2,Isolation Forest; One-Class SVM,1,1191.5,1191.5,0,244,0,1.0,1.0,1,1.0,0,
4c4b5dc90eb4e33188153ca3e7999f92,2,Isolation Forest; One-Class SVM,2,1189.3400000000001,594.6700000000001,2,193,1,3.5,0.0,1,7.5,1,toys
e246473a236ca29747182e7986dbdb7a,2,Isolation Forest; One-Class SVM,2,1186.58,593.29,4,261,134,2.5,0.5,1,1.0,1,computers_accessories
d2ecc28fac1b377eefe7b209a895626a,2,Isolation Forest; LOF,2,1183.46,591.73,8,317,10,5.0,0.0,1,7.5,1,computers_accessories
c9e65162671f920f88e4f689366b62fc,2,LOF; One-Class SVM,1,1182.31,1182.31,1,307,0,,0.0,1,20.0,1,musical_instruments
3b97119ab53db4ae0144dff13c2ee26b,2,Isolation Forest; One-Class SVM,2,1170.78,585.39,2,134,38,4.5,0.0,1,8.0,0,
0aadc1d26d1c8b88a52c39a533ccea93,2,Isolation Forest; One-Class SVM,2,1168.6999999999998,584.3499999999999,6,324,230,1.0,1.0,2,6.4,1,sports_leisure
7f78ef49a3ec6ff5ca63eb05bf82fefc,2,Isolation Forest; One-Class SVM,2,1168.66,584.33,1,61,25,1.0,1.0,2,1.0,1,health_beauty
a626420a40f09529d6dc67cc76e1b213,2,Isolation Forest; LOF,1,1150.8,1150.8,3,85,0,5.0,0.0,1,10.0,1,garden_tools
c283a677fa9937143f13fe6f58fd901d,2,Isolation Forest; LOF,1,1139.17,1139.17,1,73,0,3.0,0.0,1,6.0,0,
18ac369326ec0aafe3ae0e397b14102b,2,Isolation Forest; LOF,1,1125.36,1125.36,3,73,0,5.0,0.0,1,1.0,2,furniture_decor
5e8f38a9a1c023f3db718edcf926a2db,2,Isolation Forest; One-Class SVM,5,1114.18,222.836,5,226,197,3.8,0.4,2,3.8,3,watches_gifts
54982b0c374191195d5f433c7cccae90,2,Isolation Forest; One-Class SVM,2,1098.34,549.17,4,72,19,5.0,0.0,1,9.5,1,auto
dc813062e0fc23409cd255f7f53c7074,2,Isolation Forest; One-Class SVM,6,1094.63,182.43833333333336,11,56,417,4.363636363636363,0.0,1,12.272727272727273,3,cool_stuff
c143eafe10719dcc7dc0a855b2e3554d,2,Isolation Forest; One-Class SVM,2,1078.16,539.08,6,238,119,3.0,0.3333333333333333,1,1.0,1,computers_accessories
08e5b38d7948d37fbb2a59fc5e175ab1,2,Isolation Forest; One-Class SVM,4,1056.33,264.0825,4,161,68,4.0,0.0,2,2.0,1,watches_gifts
19bedfc18c92d4e7eb6ba318a6c2033c,2,Isolation Forest; One-Class SVM,2,1056.2,528.1,3,194,154,5.0,0.0,2,4.333333333333333,2,housewares
345759b8cb3d30586551de1ca6905df0,2,Isolation Forest; One-Class SVM,2,1056.12,528.06,2,106,348,4.5,0.0,2,1.0,2,construction_tools_construction
c9f3502cccf5585cea25aa7de58f6cb5,2,Isolation Forest; One-Class SVM,2,1050.0,525.0,7,168,210,4.428571428571429,0.0,2,1.0,1,computers_accessories
fe2b2f70f3dc31c23319ae1029eac77f,2,Isolation Forest; One-Class SVM,1,1048.31,1048.31,11,222,0,3.0,0.0,1,2.0,2,furniture_decor
68497ce04e9b12cb402671a29acdf6a2,2,Isolation Forest; One-Class SVM,2,1047.15,523.575,2,160,165,5.0,0.0,1,1.0,2,furniture_decor
2fe074ea3cc24b8fd57d29effc995f8b,2,Isolation Forest; One-Class SVM,2,1043.06,521.53,2,321,229,5.0,0.0,1,2.0,2,bed_bath_table
bf1dd33f93c58ea45d677d7e871e098e,2,Isolation Forest; One-Class SVM,2,1035.97,517.985,2,133,56,3.5,0.0,1,6.5,2,auto
681405a99faf3ac8afc2dc018a3f67bb,2,Isolation Forest; One-Class SVM,2,1028.2,514.1,2,192,38,1.0,1.0,1,6.0,2,baby
9832ae2f7d3e5fa4c7a1a06e9551bc61,2,Isolation Forest; One-Class SVM,3,1026.09,342.03,8,176,284,3.25,0.375,1,2.5,1,watches_gifts
83aa61a6db9f7c9576775165a5781f64,2,LOF; One-Class SVM,1,1014.61,1014.61,1,213,0,,0.0,1,15.0,1,telephony
31e412b9fb766b6794724ed17a41dfa6,2,LOF; One-Class SVM,1,1014.02,1014.02,14,309,0,1.0,1.0,1,1.0,1,garden_tools
e724a8be5b7ecea71e80b27541edf7d1,2,LOF; One-Class SVM,1,1012.13,1012.13,1,276,0,,0.0,1,1.0,1,cool_stuff
070acf4df1234a6257809e4e79644481,2,Isolation Forest; One-Class SVM,2,1011.02,505.51,7,92,264,5.0,0.0,1,8.0,2,construction_tools_construction
98758d88bf4b8eef1372ddee45d63178,2,Isolation Forest; One-Class SVM,2,997.96,498.98,2,396,163,3.0,0.5,1,10.0,2,computers_accessories
b8b3c435a58aebd788a477bed8342910,2,Isolation Forest; One-Class SVM,4,967.3400000000001,241.83500000000004,4,420,111,4.8,0.0,1,10.0,2,pet_shop
cb4f48aa5b4657435b012a65f2a122eb,2,Isolation Forest; One-Class SVM,2,963.25,481.625,2,243,180,,0.0,1,2.5,2,health_beauty
423d40b193638955a782839886648464,2,Isolation Forest; One-Class SVM,2,958.13,479.065,2,71,472,5.0,0.0,1,5.5,1,watches_gifts
839a04051a2c347397fd425d01fc3eb2,2,Isolation Forest; LOF,2,945.95,472.975,5,70,3,5.0,0.0,1,2.0,1,computers_accessories
47c1a3033b8b77b3ab6e109eb4d5fdf3,2,Isolation Forest; One-Class SVM,6,944.21,157.36833333333334,7,267,170,4.875,0.0,1,1.0,5,auto
62b8761192c86f4ead06f4a433096a2b,2,Isolation Forest; One-Class SVM,2,939.61,469.805,5,106,58,5.0,0.0,1,1.0,2,computers_accessories
31bfa97f1ea0663a50ebc5c811ebdf4d,2,Isolation Forest; One-Class SVM,2,937.36,468.68,2,349,23,2.5,0.5,1,1.0,2,office_furniture
c9e88dde299927079d22c21f72ba6e3d,2,LOF; One-Class SVM,1,931.62,931.62,6,247,0,,0.0,1,10.0,1,christmas_supplies
8d50f5eadf50201ccdcedfb9e2ac8455,2,Isolation Forest; One-Class SVM,17,927.63,54.56647058823529,16,58,461,4.764705882352941,0.058823529411764705,1,1.3529411764705883,3,sports_leisure
26cf7ebdf7d1db7f8428cb66f933e2bd,2,LOF; One-Class SVM,1,921.54,921.54,1,400,0,,0.0,1,1.0,1,cool_stuff
019ed386aec9ff0f9eab4a590231174e,2,Isolation Forest; One-Class SVM,1,921.24,921.24,6,79,0,5.0,0.0,1,5.0,1,computers_accessories
4e1554d1a2dcb38dcf22770eb7390fe1,2,Isolation Forest; One-Class SVM,2,895.36,447.68,1,51,28,1.0,1.0,2,5.0,1,computers_accessories
0b613a282e9dfd7cc3ba1c74468053f5,2,Isolation Forest; LOF,1,889.15,889.15,2,82,0,5.0,0.0,1,10.0,2,furniture_decor
ac95cdab584cac0e86ce97a5399ecf79,2,Isolation Forest; One-Class SVM,2,886.1199999999999,443.05999999999995,6,193,78,1.6666666666666667,0.8333333333333334,1,10.0,1,bed_bath_table
a5bfa72dd72f6b4a64286ae84022c7e7,2,Isolation Forest; LOF,1,874.08,874.08,1,86,0,1.0,1.0,1,1.0,1,watches_gifts
8b160faff469868625c7c82cbd310636,2,Isolation Forest; LOF,2,871.53,435.765,3,462,0,1.0,1.0,1,1.0,2,bed_bath_table
4577881f7a6c10d8eb6bd7f7a82ffa86,2,Isolation Forest; One-Class SVM,2,858.17,429.085,2,91,351,5.0,0.0,1,1.0,2,bed_bath_table
12d8b5ed661190a3a08183644dfc504d,2,Isolation Forest; One-Class SVM,4,857.95,214.4875,6,169,401,3.5,0.3333333333333333,1,4.666666666666667,3,baby
8c21dd8c37144807c601f99f2a209dfb,2,Isolation Forest; One-Class SVM,3,848.0200000000001,282.67333333333335,4,150,375,5.0,0.0,1,4.4,4,fashion_sport
6419a1be8feac26ec793667b71cbaeb4,2,Isolation Forest; One-Class SVM,3,841.98,280.66,5,296,204,5.0,0.0,1,7.4,1,computers_accessories
e30b83af13d6ff0b0f427b2a67c43b39,2,Isolation Forest; One-Class SVM,3,841.15,280.3833333333333,5,324,312,4.8,0.0,1,8.6,2,furniture_decor
0cc2ee1112a11a1094eff52fa2e87150,2,Isolation Forest; One-Class SVM,3,839.62,279.87333333333333,3,380,141,5.0,0.0,1,3.0,2,health_beauty
78b23d5ff07ebe2f082472ca242b9238,2,LOF; One-Class SVM,1,838.97,838.97,9,330,0,4.0,0.0,1,1.0,1,housewares
63cfc61cee11cbe306bff5857d00bfe4,2,Isolation Forest; One-Class SVM,6,826.32,137.72,11,143,382,4.363636363636363,0.0,1,8.454545454545455,4,construction_tools_construction
cecc19ff12c206e6368dd1e9c22a848d,2,Isolation Forest; One-Class SVM,3,819.52,273.17333333333335,3,212,382,5.0,0.0,2,3.0,3,bed_bath_table
219291a07997c4fc9a962719151bfa38,2,LOF; One-Class SVM,1,811.32,811.32,1,66,0,5.0,0.0,1,20.0,1,housewares
3ea4185126195c34ed9949d8e406d570,2,Isolation Forest; One-Class SVM,3,806.63,268.87666666666667,3,91,381,5.0,0.0,1,7.0,3,auto
56c8638e7c058b98aae6d74d2dd6ea23,2,Isolation Forest; One-Class SVM,5,806.47,161.294,7,181,281,3.857142857142857,0.2857142857142857,1,4.857142857142857,3,bed_bath_table
633aa358e90a435dc47a30af5a0a832d,2,Isolation Forest; One-Class SVM,2,804.12,402.06,2,89,104,3.0,0.5,1,3.5,2,consoles_games
c23625b050d7d34272be416aa7b89aea,2,LOF; One-Class SVM,1,802.68,802.68,1,75,0,4.0,0.0,1,18.0,1,telephony
0d153268371aa25450d4117ff070277e,2,Isolation Forest; One-Class SVM,2,801.25,400.625,3,111,49,2.6666666666666665,0.6666666666666666,1,8.333333333333334,2,furniture_decor
a1874c5550d2f0bc14cc122164603713,2,Isolation Forest; One-Class SVM,4,790.67,197.6675,6,148,327,3.5,0.5,1,7.333333333333333,4,housewares
ab243cd9e788d689cc822380f59616e1,2,Isolation Forest; One-Class SVM,3,788.8100000000001,262.93666666666667,3,259,129,4.5,0.0,1,3.25,2,sports_leisure
11f97da02237a49c8e783dfda6f50e8e,2,LOF; One-Class SVM,1,783.0,783.0,15,625,0,5.0,0.0,1,10.0,1,garden_tools
8961b4ca2c5aceb7a78ea72c6e0c840a,2,Isolation Forest; One-Class SVM,3,780.4000000000001,260.1333333333334,5,116,207,4.2,0.2,1,2.2,2,bed_bath_table
3db6e5afa8e8178a29afc729855315e2,2,Isolation Forest; One-Class SVM,3,779.34,259.78000000000003,3,327,169,1.0,0.3333333333333333,1,1.0,2,auto
ee3adea169ca02ca9bd1e80bc620856e,2,Isolation Forest; One-Class SVM,2,770.62,385.31,2,288,119,5.0,0.0,1,4.5,2,electronics
b39dde6dd619943190a8cc9aa6db38a4,2,Isolation Forest; One-Class SVM,4,769.81,192.4525,4,240,334,5.0,0.0,1,4.5,4,consoles_games
51dc56123336c573f2977f5da81b17b9,2,Isolation Forest; One-Class SVM,2,769.24,384.62,2,385,153,4.5,0.0,1,10.5,2,luggage_accessories
1a13743254d9c8e6360106295947932f,2,Isolation Forest; One-Class SVM,2,767.62,383.81,3,109,214,5.0,0.0,1,9.333333333333334,2,telephony
557b158701bedbb76b856eb5f3af51b1,2,Isolation Forest; One-Class SVM,2,766.53,383.265,3,190,96,3.0,0.6666666666666666,1,3.3333333333333335,2,telephony
7d0983269f825d3112e5a64364b1258a,2,Isolation Forest; One-Class SVM,2,763.25,381.625,3,94,40,4.333333333333333,0.0,1,1.0,1,sports_leisure
8ab4df7b84aae318d55e776501cce37c,2,Isolation Forest; LOF,1,762.4,762.4,4,79,0,5.0,0.0,1,10.0,1,office_furniture
6469f99c1f9dfae7733b25662e7f1782,2,Isolation Forest; One-Class SVM,7,758.83,108.40428571428572,9,112,281,5.0,0.0,1,2.888888888888889,1,bed_bath_table
d16f2966cda34d01f661bfc50635edb2,2,Isolation Forest; One-Class SVM,2,758.59,379.295,5,110,184,4.6,0.0,1,7.6,3,home_construction
c4063084f01f085897c04bcbd81fcb69,2,Isolation Forest; One-Class SVM,2,758.18,379.09,4,181,252,3.0,0.5,1,1.0,2,bed_bath_table
bf429f20c75a39eab83442cda8e59832,2,Isolation Forest; One-Class SVM,2,754.62,377.31,6,201,126,5.0,0.0,2,2.0,1,sports_leisure
3bab949ef05da8e9b3cfd541b6af0ffd,2,Isolation Forest; One-Class SVM,3,746.28,248.76,3,494,41,5.0,0.0,2,1.0,1,sports_leisure
738ffcf1017b584e9d2684b36e07469c,2,Isolation Forest; One-Class SVM,4,746.26,186.565,5,124,245,4.777777777777778,0.0,2,4.777777777777778,2,toys
394ac4de8f3acb14253c177f0e15bc58,2,Isolation Forest; One-Class SVM,5,745.41,149.082,6,63,235,5.0,0.0,1,1.0,2,health_beauty
4bca9d65362f922b564902c98bd3aabb,2,Isolation Forest; One-Class SVM,1,742.85,742.85,1,71,0,,0.0,1,1.0,1,health_beauty
4681829483318507ed55682649de6571,2,Isolation Forest; One-Class SVM,2,742.78,371.39,4,261,68,4.5,0.0,1,2.0,2,bed_bath_table
e520d01b14c310b4469ce675cef5c6d2,2,Isolation Forest; One-Class SVM,1,741.33,741.33,7,85,0,1.0,1.0,1,8.0,1,housewares
b9badb100ff8ecc16a403111209e3a06,2,Isolation Forest; One-Class SVM,3,740.8299999999999,246.9433333333333,5,74,482,3.2,0.2,2,2.8,3,bed_bath_table
6f302f15a62c56b3100b67a81bfef328,2,Isolation Forest; One-Class SVM,2,735.39,367.695,3,303,153,3.6666666666666665,0.3333333333333333,1,7.666666666666667,2,bed_bath_table
e12f7f1e96f1f9f6361572028a1fad5a,2,Isolation Forest; One-Class SVM,3,729.74,243.24666666666667,3,353,71,4.333333333333333,0.0,1,1.0,2,electronics
3f01021289a4c54f1c984262f4ba625b,2,LOF; One-Class SVM,1,727.98,727.98,6,390,0,4.5,0.0,1,10.0,1,office_furniture
3de0c9303f39b7ccfe69ca11aee19cc6,2,Isolation Forest; One-Class SVM,3,725.8,241.9333333333333,3,176,95,3.6666666666666665,0.0,1,6.666666666666667,1,toys
d5419994a02a55d4b7cd00e77fabdbae,2,Isolation Forest; One-Class SVM,2,716.55,358.275,2,315,32,4.333333333333333,0.0,1,8.0,2,cool_stuff
a5c3e82a63848cb08546796194121927,2,Isolation Forest; LOF,1,715.34,715.34,1,72,0,1.0,1.0,1,1.0,1,auto
09baec50afccbb414f24bf8e0bc7c020,2,Isolation Forest; One-Class SVM,2,714.8299999999999,357.41499999999996,3,155,163,5.0,0.0,1,1.0,2,housewares
e2226f481eef03f2876d1a27f0f4b1b0,2,Isolation Forest; LOF,2,711.89,355.945,2,416,0,,0.0,1,1.0,2,furniture_living_room
d4336c36fbe83d4668606c4361932e1d,2,Isolation Forest; One-Class SVM,1,708.28,708.28,7,264,0,1.0,1.0,1,10.0,2,office_furniture
455c17b35969ca198c17f2fc9e8eba1b,2,Isolation Forest; One-Class SVM,3,704.3299999999999,234.77666666666664,5,222,364,2.6,0.4,1,2.2,2,health_beauty
72061fff095d8325b311ea24e2f4a2b5,2,Isolation Forest; LOF,2,699.8000000000001,349.90000000000003,8,309,7,4.0,0.25,1,5.0,2,toys
f561632522774ab728bb93f8f3ab5e61,2,Isolation Forest; One-Class SVM,2,699.31,349.655,2,285,213,5.0,0.0,1,11.0,2,furniture_living_room
cd6c68c5fad15e0a5a5c1150546704e0,2,Isolation Forest; One-Class SVM,2,697.42,348.71,2,65,428,5.0,0.0,1,5.0,2,cool_stuff
acaf5177d6de60fda7ce77c48abb5230,2,Isolation Forest; One-Class SVM,3,693.2,231.0666666666667,5,189,51,5.0,0.0,1,1.0,3,pet_shop
043aee247e71edff7045664609f4d806,2,Isolation Forest; One-Class SVM,3,690.52,230.17333333333332,3,457,117,4.25,0.0,1,5.0,1,bed_bath_table
801512ead4c9cbc98ecd208f45c975ec,2,Isolation Forest; One-Class SVM,2,678.35,339.175,2,63,193,5.0,0.0,1,4.5,2,computers_accessories
99f7fad55b93ef28bda9d8fe5561dc3b,2,Isolation Forest; LOF,1,676.16,676.16,2,76,0,5.0,0.0,1,1.0,1,office_furniture
e6925d3e39cebd0f699008b248e58361,2,Isolation Forest; One-Class SVM,1,674.7,674.7,0,67,0,,0.0,1,6.0,0,
a66315c850c3712707754c1eca7a8069,2,Isolation Forest; One-Class SVM,3,671.46,223.82000000000002,8,176,342,4.666666666666667,0.0,1,9.333333333333334,1,bed_bath_table
c6b2ccbe75ac5addb40fcff5db96a5c1,2,Isolation Forest; One-Class SVM,2,668.04,334.02,4,103,273,5.0,0.0,1,2.0,2,auto
e60856952187516c3397a2c4ac63aac4,2,Isolation Forest; One-Class SVM,2,667.4399999999999,333.71999999999997,3,229,125,5.0,0.0,1,6.0,2,fashion_bags_accessories
f4f1dcb7c6a5af10ef0aaae0391969d6,2,Isolation Forest; LOF,1,661.81,661.81,1,79,0,5.0,0.0,1,10.0,0,
de34b16117594161a6a89c50b289d35a,2,Isolation Forest; One-Class SVM,6,660.94,110.15666666666668,5,273,75,3.0,0.16666666666666666,1,2.0,2,watches_gifts
47e73a2fd380ec487a3b25fa01104859,2,Isolation Forest; One-Class SVM,1,647.91,647.91,4,82,0,4.0,0.0,2,3.5,1,furniture_decor
acea6bd29b8c1e3c6a8b266a8fb4475e,2,Isolation Forest; One-Class SVM,4,646.99,161.7475,7,167,246,2.5714285714285716,0.42857142857142855,2,1.4285714285714286,2,toys
473d9165586cfc6708841d07adf6c020,2,Isolation Forest; One-Class SVM,2,645.98,322.99,5,155,79,4.4,0.0,1,1.0,3,bed_bath_table
038301b43811478e1a8dc0e476eaf52e,2,Isolation Forest; One-Class SVM,2,645.53,322.765,2,188,150,4.5,0.0,1,1.0,2,perfumery
e05757dc57fc38f5156c82e9e4444f8f,2,Isolation Forest; One-Class SVM,2,644.5899999999999,322.29499999999996,2,269,55,2.0,0.5,1,7.0,2,kitchen_dining_laundry_garden_furniture
796214f3f3b496b3b116986185984393,2,Isolation Forest; One-Class SVM,2,639.34,319.67,3,61,434,4.333333333333333,0.0,2,4.0,2,health_beauty
b2bd387fdc3cf05931f0f897d607dc88,2,Isolation Forest; LOF,4,638.77,159.6925,7,226,6,2.5,0.5,1,1.0,1,computers_accessories
d4a5e9f19897de65433c9d97bf4b9f8e,2,Isolation Forest; One-Class SVM,3,636.91,212.3033333333333,5,92,76,5.0,0.0,1,1.8,3,bed_bath_table
e2492e4188991b6276a4a62a287a5451,2,Isolation Forest; One-Class SVM,3,636.8,212.26666666666665,5,191,68,2.2,0.6,1,1.0,1,watches_gifts
67466b5877fad6f2279c1fb634c9aa5c,2,Isolation Forest; One-Class SVM,3,636.53,212.17666666666665,3,404,82,5.0,0.0,2,1.0,1,sports_leisure
97f0fce3f9d7aad1b12499a4e4b10d07,2,Isolation Forest; One-Class SVM,2,636.14,318.07,2,465,115,5.0,0.0,1,9.0,2,health_beauty
ce6160651998b40db0a0f3b9d69f7f3d,2,Isolation Forest; One-Class SVM,2,635.3199999999999,317.65999999999997,3,69,248,5.0,0.0,1,10.0,2,construction_tools_safety
75c7cb4037146f5c8e95ade4214396c5,2,Isolation Forest; One-Class SVM,2,633.31,316.655,2,279,115,5.0,0.0,2,2.75,2,computers
c37cc6c1a59d81460a3059744f7ada1c,2,Isolation Forest; One-Class SVM,4,629.46,157.365,4,118,353,3.8,0.0,2,3.6,2,furniture_decor
5ad96d7a95788923e8ff455366a90015,2,Isolation Forest; One-Class SVM,2,626.1800000000001,313.09000000000003,2,487,78,5.0,0.0,1,5.5,2,sports_leisure
0895c61a77b305efdfad13596c749c60,2,Isolation Forest; One-Class SVM,2,623.4,311.7,2,190,130,3.6666666666666665,0.0,1,8.0,2,watches_gifts
2b6ce149982204423f4efac29701255a,2,Isolation Forest; One-Class SVM,2,622.8100000000001,311.40500000000003,2,283,118,5.0,0.0,2,4.666666666666667,2,housewares
7849336c1b7785f258ffef06aedbd216,2,Isolation Forest; One-Class SVM,3,622.56,207.51999999999998,7,85,307,4.857142857142857,0.0,2,1.0,3,signaling_and_security
07342638d0e0aad32c3cf0efc1a37ba5,2,Isolation Forest; One-Class SVM,2,619.38,309.69,4,386,39,4.5,0.0,1,1.0,1,computers_accessories
d87ea5e1e23e42953de9a2e6aa31c80e,2,LOF; One-Class SVM,1,617.24,617.24,3,325,0,5.0,0.0,1,24.0,1,computers_accessories
93eeb8745a219d35b7e32d796528b681,2,Isolation Forest; One-Class SVM,2,616.41,308.205,3,101,81,5.0,0.0,1,7.0,2,costruction_tools_garden
d3857f98166ef23ca95d44cbe9b1828c,2,Isolation Forest; One-Class SVM,2,616.19,308.095,2,164,44,5.0,0.0,2,3.3333333333333335,2,telephony
0e9bafe047d5c6fe3fd8ef6bcdce9a1a,2,Isolation Forest; One-Class SVM,1,612.98,612.98,0,51,0,1.0,1.0,1,1.0,0,
1373e04979cfa0fb2092909abbd57f25,2,Isolation Forest; One-Class SVM,3,609.12,203.04,3,168,91,5.0,0.0,1,8.666666666666666,2,fashion_bags_accessories
4658b26bcea972ed0b86a5f8c61718be,2,Isolation Forest; One-Class SVM,2,608.88,304.44,3,130,488,1.6666666666666667,0.6666666666666666,2,2.6666666666666665,2,drinks
bc50d0c6d5effaefb4d2423feda931d7,2,Isolation Forest; One-Class SVM,1,607.76,607.76,6,168,0,5.0,0.0,2,3.5,1,health_beauty
